book_id,chap_num,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,sentiment
2,30,0.3163841807909605,0.1977401129943503,0.15819209039548024,0.327683615819209,0.2655367231638418,0.2033898305084746,0.1016949152542373,0.4011299435028249,-0.022598870056497175
2,31,0.21238938053097345,0.22123893805309736,0.18584070796460178,0.3008849557522124,0.24778761061946902,0.23893805309734514,0.09734513274336283,0.49557522123893805,0.19469026548672566
2,32,0.19696969696969696,0.22727272727272727,0.09090909090909091,0.18181818181818182,0.22727272727272727,0.19696969696969696,0.10606060606060606,0.5303030303030303,0.16666666666666666
2,33,0.18421052631578946,0.3026315789473684,0.11842105263157894,0.2236842105263158,0.3157894736842105,0.19736842105263158,0.06578947368421052,0.5526315789473685,0.2631578947368421
2,34,0.29213483146067415,0.3146067415730337,0.19101123595505617,0.3707865168539326,0.3258426966292135,0.20224719101123595,0.15730337078651685,0.43820224719101125,0.0898876404494382
2,35,0.24705882352941178,0.2823529411764706,0.16470588235294117,0.29411764705882354,0.35294117647058826,0.17647058823529413,0.15294117647058825,0.5411764705882353,0.2823529411764706
2,36,0.2,0.24166666666666667,0.13333333333333333,0.25833333333333336,0.275,0.16666666666666666,0.14166666666666666,0.5,0.15833333333333333
2,37,0.22535211267605634,0.2535211267605634,0.11267605633802817,0.3380281690140845,0.30985915492957744,0.2112676056338028,0.14084507042253522,0.5070422535211268,0.09859154929577464
2,38,0.3148148148148148,0.24074074074074073,0.2222222222222222,0.36419753086419754,0.25308641975308643,0.2777777777777778,0.1111111111111111,0.4012345679012346,-0.06172839506172839
2,39,0.2604166666666667,0.2708333333333333,0.10416666666666667,0.3020833333333333,0.3020833333333333,0.19791666666666666,0.125,0.4895833333333333,0.11458333333333333
2,40,0.17647058823529413,0.3411764705882353,0.1411764705882353,0.3058823529411765,0.35294117647058826,0.15294117647058825,0.11764705882352941,0.6,0.3411764705882353
2,41,0.2962962962962963,0.22792022792022792,0.1737891737891738,0.33048433048433046,0.23931623931623933,0.26495726495726496,0.08262108262108261,0.4444444444444444,0.0
2,42,0.25925925925925924,0.25925925925925924,0.1388888888888889,0.3888888888888889,0.25,0.25925925925925924,0.12962962962962962,0.4074074074074074,-0.018518518518518517
2,43,0.2631578947368421,0.2679425837320574,0.1722488038277512,0.3444976076555024,0.27751196172248804,0.24880382775119617,0.1291866028708134,0.39712918660287083,0.014354066985645933
2,44,0.26993865030674846,0.2392638036809816,0.20245398773006135,0.3006134969325153,0.26993865030674846,0.25153374233128833,0.1165644171779141,0.44785276073619634,-0.012269938650306749
2,45,0.2864864864864865,0.22702702702702704,0.1945945945945946,0.34594594594594597,0.20540540540540542,0.24324324324324326,0.14054054054054055,0.3891891891891892,-0.08108108108108109
2,46,0.27906976744186046,0.2372093023255814,0.15348837209302327,0.33488372093023255,0.24186046511627907,0.24651162790697675,0.10232558139534884,0.4604651162790698,-0.009302325581395349
3,1,0.3103448275862069,0.20689655172413793,0.13793103448275862,0.4827586206896552,0.1724137931034483,0.3103448275862069,0.1724137931034483,0.4827586206896552,-0.1724137931034483
3,2,0.3050847457627119,0.17796610169491525,0.1864406779661017,0.4152542372881356,0.1864406779661017,0.2457627118644068,0.1016949152542373,0.423728813559322,-0.0847457627118644
3,3,0.3050847457627119,0.22033898305084745,0.11864406779661017,0.4745762711864407,0.22033898305084745,0.2542372881355932,0.1016949152542373,0.4067796610169492,-0.1016949152542373
3,4,0.26666666666666666,0.13333333333333333,0.13333333333333333,0.4666666666666667,0.13333333333333333,0.36666666666666664,0.1,0.4666666666666667,-0.16666666666666666
3,5,0.27419354838709675,0.23387096774193547,0.18548387096774194,0.2903225806451613,0.25,0.33064516129032256,0.07258064516129033,0.43548387096774194,-0.056451612903225805
3,6,0.15384615384615385,0.2517482517482518,0.1048951048951049,0.25874125874125875,0.27972027972027974,0.20279720279720279,0.09090909090909091,0.5874125874125874,0.26573426573426573
3,7,0.24242424242424243,0.23484848484848486,0.15151515151515152,0.3560606060606061,0.30303030303030304,0.24242424242424243,0.09090909090909091,0.5303030303030303,0.14393939393939395
3,8,0.2426470588235294,0.21323529411764705,0.13970588235294118,0.2647058823529412,0.3014705882352941,0.20588235294117646,0.08088235294117647,0.5441176470588235,0.16911764705882354
3,9,0.2962962962962963,0.2037037037037037,0.2222222222222222,0.35185185185185186,0.18518518518518517,0.18518518518518517,0.07407407407407407,0.48148148148148145,0.0
3,10,0.2,0.2,0.13333333333333333,0.26666666666666666,0.2,0.3333333333333333,0.2,0.4,-0.2
3,11,0.25806451612903225,0.1935483870967742,0.13978494623655913,0.3870967741935484,0.20430107526881722,0.1935483870967742,0.08602150537634409,0.44086021505376344,0.053763440860215055
3,12,0.20833333333333334,0.20833333333333334,0.08333333333333333,0.375,0.125,0.25,0.041666666666666664,0.5416666666666666,0.08333333333333333
3,13,0.2948717948717949,0.21794871794871795,0.1794871794871795,0.47435897435897434,0.20512820512820512,0.2692307692307692,0.07692307692307693,0.4358974358974359,-0.08974358974358974
3,14,0.17543859649122806,0.2807017543859649,0.08771929824561403,0.3508771929824561,0.22807017543859648,0.2807017543859649,0.08771929824561403,0.45614035087719296,0.05263157894736842
3,15,0.3125,0.20833333333333334,0.16666666666666666,0.5,0.22916666666666666,0.25,0.0625,0.4375,-0.0625
3,16,0.32608695652173914,0.17391304347826086,0.1956521739130435,0.4492753623188406,0.1956521739130435,0.2826086956521739,0.050724637681159424,0.4057971014492754,-0.21014492753623187
3,17,0.29411764705882354,0.17647058823529413,0.058823529411764705,0.47058823529411764,0.23529411764705882,0.058823529411764705,0.058823529411764705,0.47058823529411764,0.17647058823529413
3,18,0.3113207547169811,0.1792452830188679,0.1509433962264151,0.46226415094339623,0.2169811320754717,0.32075471698113206,0.07547169811320754,0.3490566037735849,-0.16037735849056603
3,19,0.3815789473684211,0.18421052631578946,0.20614035087719298,0.41228070175438597,0.15789473684210525,0.32456140350877194,0.09649122807017543,0.32894736842105265,-0.2324561403508772
4,1,0.31420765027322406,0.2459016393442623,0.18579234972677597,0.39344262295081966,0.226775956284153,0.3360655737704918,0.11202185792349727,0.3469945355191257,-0.13387978142076504
4,2,0.3255208333333333,0.20833333333333334,0.1953125,0.3697916666666667,0.21354166666666666,0.3203125,0.10677083333333333,0.3854166666666667,-0.059895833333333336
5,1,0.19117647058823528,0.36764705882352944,0.11764705882352941,0.22058823529411764,0.3382352941176471,0.16176470588235295,0.10294117647058823,0.4264705882352941,0.25
5,2,0.17272727272727273,0.2727272727272727,0.07272727272727272,0.2636363636363636,0.2727272727272727,0.2,0.11818181818181818,0.5272727272727272,0.11818181818181818
5,3,0.24390243902439024,0.23902439024390243,0.16585365853658537,0.28780487804878047,0.24390243902439024,0.23414634146341465,0.11219512195121951,0.4634146341463415,0.06829268292682927
5,4,0.16,0.2733333333333333,0.11333333333333333,0.23333333333333334,0.30666666666666664,0.18,0.12666666666666668,0.5666666666666667,0.23333333333333334
5,5,0.14583333333333334,0.3020833333333333,0.08333333333333333,0.23958333333333334,0.375,0.21875,0.125,0.4895833333333333,0.1875
5,6,0.19230769230769232,0.23076923076923078,0.11538461538461539,0.2692307692307692,0.3076923076923077,0.19230769230769232,0.15384615384615385,0.46153846153846156,0.19230769230769232
5,7,0.13333333333333333,0.26666666666666666,0.26666666666666666,0.06666666666666667,0.4666666666666667,0.13333333333333333,0.2,0.7333333333333333,0.26666666666666666
5,8,0.275,0.2,0.1,0.275,0.25,0.325,0.075,0.325,-0.2
5,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
5,10,0.0,0.5,0.0,0.0,0.5,0.0,0.25,0.75,1.0
5,11,0.22727272727272727,0.36363636363636365,0.13636363636363635,0.5,0.29545454545454547,0.29545454545454547,0.1590909090909091,0.3409090909090909,-0.022727272727272728
5,12,0.1694915254237288,0.3728813559322034,0.0847457627118644,0.22033898305084745,0.288135593220339,0.22033898305084745,0.13559322033898305,0.4067796610169492,0.11864406779661017
5,13,0.15873015873015872,0.2222222222222222,0.1111111111111111,0.31746031746031744,0.2698412698412698,0.23809523809523808,0.20634920634920634,0.47619047619047616,0.047619047619047616
5,14,0.1746031746031746,0.2857142857142857,0.14285714285714285,0.3333333333333333,0.2222222222222222,0.31746031746031744,0.1746031746031746,0.36507936507936506,-0.06349206349206349
5,15,0.29333333333333333,0.25333333333333335,0.13333333333333333,0.26666666666666666,0.30666666666666664,0.24,0.17333333333333334,0.4666666666666667,0.05333333333333334
5,16,0.2962962962962963,0.37037037037037035,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.37037037037037035,0.2222222222222222,0.4074074074074074,0.18518518518518517
5,17,0.27472527472527475,0.2087912087912088,0.12087912087912088,0.27472527472527475,0.26373626373626374,0.27472527472527475,0.16483516483516483,0.4835164835164835,0.03296703296703297
5,18,0.18032786885245902,0.29508196721311475,0.04918032786885246,0.22950819672131148,0.26229508196721313,0.32786885245901637,0.22950819672131148,0.5409836065573771,0.14754098360655737
5,19,0.21875,0.28125,0.15625,0.296875,0.34375,0.265625,0.09375,0.5625,0.140625
5,20,0.1388888888888889,0.3611111111111111,0.08333333333333333,0.16666666666666666,0.3333333333333333,0.2222222222222222,0.1388888888888889,0.6388888888888888,0.3055555555555556
5,21,0.23684210526315788,0.2894736842105263,0.10526315789473684,0.25,0.35526315789473684,0.27631578947368424,0.13157894736842105,0.5263157894736842,0.07894736842105263
5,22,0.15,0.3,0.1,0.05,0.5,0.2,0.1,0.55,0.35
5,23,0.19230769230769232,0.3076923076923077,0.11538461538461539,0.4230769230769231,0.4230769230769231,0.3076923076923077,0.2692307692307692,0.5384615384615384,0.19230769230769232
5,24,0.26666666666666666,0.23333333333333334,0.2,0.35,0.25,0.4,0.11666666666666667,0.3333333333333333,-0.15
5,25,0.2672955974842767,0.25471698113207547,0.18553459119496854,0.34591194968553457,0.2358490566037736,0.330188679245283,0.13522012578616352,0.3553459119496855,-0.11635220125786164
5,26,0.35555555555555557,0.2222222222222222,0.2,0.3111111111111111,0.24444444444444444,0.2,0.2,0.4666666666666667,0.08888888888888889
5,27,0.15267175572519084,0.33587786259541985,0.07633587786259542,0.2366412213740458,0.29770992366412213,0.22900763358778625,0.16793893129770993,0.4961832061068702,0.19083969465648856
5,28,0.0,0.25,0.125,0.0,0.375,0.125,0.25,0.625,0.75
5,29,0.15384615384615385,0.20512820512820512,0.10256410256410256,0.15384615384615385,0.3076923076923077,0.2564102564102564,0.10256410256410256,0.6410256410256411,0.3076923076923077
5,30,0.2,0.28,0.08,0.32,0.32,0.2,0.08,0.48,0.28
5,31,0.26548672566371684,0.2831858407079646,0.20353982300884957,0.35398230088495575,0.21238938053097345,0.3008849557522124,0.12389380530973451,0.4336283185840708,-0.07964601769911504
5,32,0.2962962962962963,0.21481481481481482,0.1925925925925926,0.28888888888888886,0.2814814814814815,0.2074074074074074,0.0962962962962963,0.4962962962962963,0.1111111111111111
5,33,0.2982456140350877,0.19298245614035087,0.10526315789473684,0.3333333333333333,0.21052631578947367,0.3508771929824561,0.12280701754385964,0.3684210526315789,-0.17543859649122806
5,34,0.10714285714285714,0.17857142857142858,0.17857142857142858,0.25,0.21428571428571427,0.21428571428571427,0.07142857142857142,0.6071428571428571,0.21428571428571427
5,35,0.12121212121212122,0.25757575757575757,0.10606060606060606,0.2727272727272727,0.2727272727272727,0.21212121212121213,0.13636363636363635,0.5151515151515151,0.18181818181818182
5,36,0.16393442622950818,0.2459016393442623,0.11475409836065574,0.16393442622950818,0.3442622950819672,0.13114754098360656,0.14754098360655737,0.6721311475409836,0.4262295081967213
5,37,0.30578512396694213,0.2727272727272727,0.12396694214876033,0.3140495867768595,0.2727272727272727,0.256198347107438,0.1322314049586777,0.4132231404958678,0.008264462809917356
6,1,0.17857142857142858,0.2857142857142857,0.07142857142857142,0.32142857142857145,0.2857142857142857,0.32142857142857145,0.14285714285714285,0.4642857142857143,0.03571428571428571
6,2,0.21212121212121213,0.3939393939393939,0.12121212121212122,0.15151515151515152,0.36363636363636365,0.15151515151515152,0.18181818181818182,0.5757575757575758,0.42424242424242425
6,3,0.20588235294117646,0.23529411764705882,0.1323529411764706,0.2647058823529412,0.2647058823529412,0.2647058823529412,0.19117647058823528,0.5735294117647058,0.23529411764705882
6,4,0.18032786885245902,0.2786885245901639,0.08196721311475409,0.19672131147540983,0.3442622950819672,0.2459016393442623,0.14754098360655737,0.47540983606557374,0.19672131147540983
6,5,0.2647058823529412,0.20588235294117646,0.14705882352941177,0.25,0.2647058823529412,0.2647058823529412,0.11764705882352941,0.5294117647058824,0.058823529411764705
6,6,0.19760479041916168,0.2874251497005988,0.19161676646706588,0.25748502994011974,0.25748502994011974,0.2694610778443114,0.1437125748502994,0.4491017964071856,0.04790419161676647
6,7,0.3225806451612903,0.25806451612903225,0.06451612903225806,0.22580645161290322,0.25806451612903225,0.25806451612903225,0.0967741935483871,0.5806451612903226,0.16129032258064516
6,8,0.15384615384615385,0.19230769230769232,0.038461538461538464,0.19230769230769232,0.2692307692307692,0.07692307692307693,0.07692307692307693,0.6923076923076923,0.38461538461538464
6,9,0.17475728155339806,0.2815533980582524,0.0970873786407767,0.2815533980582524,0.30097087378640774,0.21359223300970873,0.14563106796116504,0.5533980582524272,0.1650485436893204
6,10,0.25477707006369427,0.24203821656050956,0.1592356687898089,0.2229299363057325,0.27388535031847133,0.25477707006369427,0.1337579617834395,0.49044585987261147,0.09554140127388536
6,11,0.21481481481481482,0.26666666666666666,0.14074074074074075,0.23703703703703705,0.23703703703703705,0.21481481481481482,0.1037037037037037,0.4740740740740741,0.13333333333333333
6,12,0.1320754716981132,0.20754716981132076,0.05660377358490566,0.18867924528301888,0.32075471698113206,0.22641509433962265,0.09433962264150944,0.6415094339622641,0.3018867924528302
6,13,0.1694915254237288,0.22033898305084745,0.0847457627118644,0.2033898305084746,0.288135593220339,0.3050847457627119,0.1016949152542373,0.4915254237288136,0.0847457627118644
6,14,0.22033898305084745,0.2824858757062147,0.13559322033898305,0.2937853107344633,0.2655367231638418,0.3050847457627119,0.1638418079096045,0.4067796610169492,0.01694915254237288
6,15,0.28846153846153844,0.21153846153846154,0.11538461538461539,0.375,0.23076923076923078,0.2692307692307692,0.16346153846153846,0.47115384615384615,0.009615384615384616
6,16,0.22727272727272727,0.3409090909090909,0.06818181818181818,0.11363636363636363,0.3409090909090909,0.20454545454545456,0.11363636363636363,0.6363636363636364,0.25
6,17,0.24096385542168675,0.2289156626506024,0.13253012048192772,0.27710843373493976,0.21686746987951808,0.26506024096385544,0.1566265060240964,0.5301204819277109,0.012048192771084338
6,18,0.2,0.25217391304347825,0.0782608695652174,0.2608695652173913,0.26956521739130435,0.25217391304347825,0.11304347826086956,0.4956521739130435,0.11304347826086956
6,19,0.19696969696969696,0.22727272727272727,0.15151515151515152,0.18181818181818182,0.2878787878787879,0.13636363636363635,0.16666666666666666,0.5606060606060606,0.19696969696969696
6,20,0.07692307692307693,0.15384615384615385,0.0,0.46153846153846156,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.7692307692307693,0.23076923076923078
6,21,0.20689655172413793,0.2413793103448276,0.13793103448275862,0.2413793103448276,0.26436781609195403,0.22988505747126436,0.13793103448275862,0.4942528735632184,0.13793103448275862
6,22,0.20512820512820512,0.2564102564102564,0.11538461538461539,0.3076923076923077,0.2564102564102564,0.1794871794871795,0.14102564102564102,0.5,0.20512820512820512
6,23,0.14545454545454545,0.34545454545454546,0.10909090909090909,0.24545454545454545,0.35454545454545455,0.2,0.16363636363636364,0.5272727272727272,0.2727272727272727
6,24,0.08,0.2,0.04,0.16,0.24,0.24,0.08,0.68,0.28
