term_str,PC0,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9
service,0.0203356253677803,0.011630014239630646,-0.0002698861577939202,-0.009556085767587706,0.009768955114152234,0.004516314062000451,0.024149413850663982,-0.017245818449523786,-0.003993447164373768,-0.013714229076216111
proof,-0.018870103122301647,0.0038955518308602852,-0.04694842691637613,0.0066489366382899776,-0.006112035766658736,0.00920387978130199,-0.02048028339365259,-0.01141955705993262,0.01663685264412408,-0.015964390474771252
break,0.009013998149684798,-0.0014988260098432583,-0.0014247123541569163,0.0022200842709412193,-0.005370821201921885,0.005317378307175633,0.009759557291975782,0.004277978985866563,0.0021820270424526013,0.0015567536098260858
chief,0.0056255214704012185,-0.008964499983852693,0.001350059384732364,-0.009221754662846412,0.01656012175612136,0.00422809224079513,0.02332714232508169,0.0030021718234775224,0.0074753551324237815,-0.02728462865742383
increase,-0.0025942656507297202,-0.017961352928339606,-0.005969565646571,0.0053712248784094025,0.0013932034445857118,-0.005555962127696464,0.015343367276773158,0.0024369422792177354,0.028083723041690965,-0.01609647024681857
sun,-0.025494588023090136,0.016026091883138496,-0.004902829832905697,0.0017304526187914874,0.0073010889640467425,-0.058536021422665854,-0.02650450750609845,-0.019826220554645214,0.017901821739280607,0.019811969631767987
demonstration,-0.05148815918892648,0.005916315969310053,-0.13150956570818284,0.014864724320411615,-0.034801934528108674,0.017529323311853223,-0.06643433463805257,-0.03148189069672406,-0.018344373986190817,-0.0011308675509118461
hitherto,-0.004033931493317943,0.010570206040184767,-0.010512830252575643,0.0004993840837857312,0.0015719030887618149,0.003966898743376496,-0.00040130498342922765,0.006262216708546211,-0.003731481091365828,-0.008536614841847773
child,0.00291049004939443,-0.005426088745280471,-0.02962695090728644,-0.028037875365244005,0.0027557904932844295,0.009513970499349558,0.02735306665746764,-0.00023954933361045814,0.02568659905464754,-0.04394210939775525
eye,-0.00458532452796832,0.004294424884324241,-0.004377922824423647,0.00220609091898417,0.0044429875971947995,-0.019874141450754047,-0.0004312895273408903,0.010691547605714995,-0.017812020167858843,0.01448291138993274
unjust,0.02714995346309324,0.008604674806780474,-0.0025645684652375335,-0.03483051818694705,-0.024907811101987882,0.0006840075901464671,0.029804202536763483,-0.0027919166517431713,0.006668805868740856,0.007979590697173166
industry,0.004307914496486345,0.003804409257574979,-0.015120650631568894,-0.015117007408210014,-0.0018002863061956735,-0.00298431333574647,0.04155852389690133,0.01582295742020325,0.0338099859887962,-0.006206034558713164
wee,0.025162600898960212,0.0962345309724795,-0.014129296538189789,0.03644207565285536,0.048553214740072,-0.03515911971154339,0.05331270273263782,0.06838885363832752,-0.010709694892433407,0.16175898369355315
injustice,0.02432548418664997,0.01884623947006605,0.005018746099589329,-0.024894243446219055,-0.04796982400289238,0.0045839616703040875,0.03314950523130623,-0.021083457019669655,-0.01546049484189827,0.013918438945523805
science,-0.010834129186575609,0.03709062518801337,-0.05062556986720621,0.011112244952704155,-0.02435071041762998,-0.022360965128779785,0.049709974640412324,0.044045343308133984,0.04285983326566969,0.16377242762482164
property,0.05484569174211501,-0.0725146867209926,-0.05190874914908182,-0.1784603025329347,0.09998990272857114,0.020023856715098928,0.07875022101646617,-0.03846339246777702,0.07021280821941117,-0.06084359232187152
monarchy,0.042494939279407465,-0.0003026245807401127,0.029975519034126596,-0.023201733262430236,-0.05372265576192587,0.03828751047083882,-0.08105778089092439,0.059312724414693534,0.05439037381060381,-0.022312005418640108
choice,0.007743262058256907,-0.027701237562689735,0.0022081205328278305,0.00966146966435357,0.00015131550503076727,0.007907267562130203,-0.01105544908033728,0.07207359005668743,0.04192325578295468,-0.02691879337083452
church,0.049472682435101716,0.12133685234065061,0.011766396235947909,0.06471647843359898,0.1253306926449707,0.05895243738948167,-0.03224978388461278,-0.02915891431698117,0.011773316021763293,-0.04769145642524519
necessary,-0.003618133167097389,-0.0037150345808638716,-0.009202413687437128,-0.004801386298127997,0.0019313560874454822,0.011724624058252009,0.011398602950966997,0.002008002518360376,0.02216978367578816,-0.011157390093224268
common,0.005864141580273345,-0.014332792978784535,-0.003798254925881376,-0.013364426396599238,-0.007995052010478084,0.01914460352003347,0.058526349053170765,-0.028023934276948718,0.01490564499659423,0.007747113550037067
whole,0.009244622491096945,-0.026094609321472405,-0.00573528131979559,0.02561871372319034,-0.006089241796065433,0.0170672460558004,0.0031419962366933136,0.00069702964376191,0.022147486194132048,-0.007086642809406827
place,0.007741053558632508,0.026223638472451054,0.00775334402231335,0.01375132754427141,0.02235283995819353,-0.02711915863201667,0.012365183436172099,-0.00018662171651231686,0.034670540554452706,0.018361408613592232
cease,-0.002378055533928584,-0.002155778719002319,-0.008377806445467867,-0.00036399771814007103,0.00879280772205582,0.005391603581105544,0.015424495408763351,-0.005620904199827646,-0.001343456532001307,0.004880623960330216
voice,0.007231666184679403,0.017493330433432965,-0.003877701749778431,0.009777496865947997,0.02116583107249929,0.005944728608025806,0.023874862233483816,0.004512087318745668,0.01673201589702795,-0.016463201534868376
kill,0.025834036794336095,0.01028180929846814,-0.0038892524993171906,-0.02504375413178887,-0.005696825646835356,0.004006899911782779,0.03610133341388731,-0.030085065440791453,-0.003361270164133763,-0.031264901622808844
forth,0.01112496028263566,0.0066865156360700366,0.005068968478474839,-0.005130612004060894,0.013732480533065897,-0.007063367491584214,0.006797537018139817,0.004312584038076017,-0.005127291510844347,0.007015117809867057
comparison,-0.003491882049470612,0.005904705370002007,-0.002730899924384512,-0.000884662275352926,-0.0037755854105771315,-0.004513320354212878,-0.0038243470392096755,0.002955058584481093,0.00701153294592701,-0.009844433207977373
christian,0.04575370521179409,0.09822180002603584,0.0035607038253487673,0.06140751512809359,0.11824029373459954,0.04757785587276754,-0.01605801461984225,-0.025093398850036162,0.007254886784199028,-0.044777908647387676
confused,-0.03695789585033686,-0.005097125558612537,0.02967743156153904,-0.007905613698452258,0.003572646636801805,0.007343155747354067,-0.014649101173251376,-0.034008490299584145,0.025292056677716376,-0.0002214222585076804
greeks,0.009927138316698015,0.016096408135115526,0.004996470888643876,0.009022665312104872,0.006317799224430621,0.000618156265265656,0.013928428144264607,0.011916000048864497,0.004336148439179743,0.007066655949340936
contract,0.05277785687874059,-0.05086045445744969,0.019507677387822567,0.06687740151713223,-0.04463692225470559,0.0022697922847556545,0.0936990815281066,-0.1906003631273227,-0.1692193698625342,0.00935192032201614
evidence,-0.02906612476145262,0.009030551710100148,-0.10100804440239508,0.01059873814968597,-0.021337102238599387,0.015452097325523632,-0.05329517132917685,-0.01139617610413982,0.0029507098520060713,-0.01382302318733494
greek,-0.0015154839708774576,0.0151729387059231,-0.015277720188587222,0.019838053308868734,0.004722212716718062,0.010383401726464772,0.008584977776236806,0.023652726254090504,0.005739970185145657,0.015843582335160433
examination,-0.013986353688267573,0.00616408754765296,-0.02241957054575416,0.002008821529030886,0.001340573021650073,0.012731530662046754,-0.0028852467035147093,-0.0006348383651669999,0.004667243019569224,-0.0015056091199175654
heat,-0.01813472619492101,0.006110156603805767,0.004873380534950081,-0.008892490080261594,0.007416259915941815,-0.05252948197729954,9.952164093146414e-05,0.028848688170195806,-0.025199026289915216,-0.0014412821795009299
ten,0.0054823890557395664,-0.016218870330018613,0.01114730872687442,0.01728600536460027,0.002626053935724679,-0.005589787916788864,0.006711949403154105,0.0070685238242042415,0.028754182982453327,0.009138164313439095
administration,0.03243638442514532,-0.035453671185305194,0.019912588513999976,0.04995284630173531,-0.02452021637298893,0.016747991721685222,-0.02494865643270476,0.04876384885260995,0.06732268614905927,-0.013890512944707067
worth,-0.004511454697895653,-0.004592398071160008,-0.013872444980350075,-0.007224942440166263,-0.003635851937694757,0.00723585805441496,0.009154616984991664,0.0204874277633917,0.02385166233470701,-0.014603309440036577
nearer,-0.008574724578417658,-0.01665977045058521,0.009216045221605547,0.014714793480585119,-0.002113925281372863,-0.010876622411646811,0.012809502691500255,-0.017392804633174497,0.00882405692306234,-0.010686585628698425
useful,-0.011914165803871194,-0.010865523738626356,-0.031702648249193346,-0.0036401269375442953,0.003277484285124971,0.009214491666578516,0.024283103301491096,0.012977541441808314,0.03520812230631495,-0.013693592823705034
ancient,0.01754009394680816,-0.0052072655057222444,-0.0012925598870902142,0.03470589364752362,0.01136735559435083,0.01692890093826741,0.016499707526974574,-0.004503942518526639,0.020390819945490038,-0.01573636827969492
bad,0.01826774246023741,-0.03634220340915726,-0.0016688136996253968,0.05100754664371104,0.0034627722617292397,-0.0006731044678836301,0.040940035120305175,0.020308075024842324,0.038484061341130624,-0.02634766870638311
publique,0.0683104772962038,0.11175940358424903,0.05092857367663258,-0.043595892656077766,-0.16403832590249337,0.04503102027276988,-0.037910482129570724,-0.01994160212371477,0.031609501306491365,-0.06350479666880059
skill,-0.006608574236937017,-0.0006669114280463006,-0.010163888803889513,-0.008483357233911342,0.000473008507718399,0.0037753021572640363,0.00098850146982193,0.01582330418338414,0.0022953687023423825,0.0004451057720870857
influence,-0.0019444061968689357,-0.020190646887168626,-0.027632217579074032,0.026420309102287286,-0.007806619252431025,-0.0011601111397271354,0.02302959130369643,0.016881717529871113,0.06611623549625584,-0.031693218959693424
concern,-0.00031863882448743936,-0.0038782044340208042,-0.01726894818235255,-0.010632780875206175,-0.003213756615466161,0.0007595521262310761,0.013270677547347972,-0.003927276661844069,3.783754235643481e-05,-0.008014832374184789
come,-0.011323261155308711,0.01407470544531904,-0.013731826987899315,0.006059691391652728,0.02031760328075891,0.0009814283122235306,0.010781049926651985,-0.0021628572578175982,-0.00735916681601899,-0.008284551787808297
thing,-0.01605462556087868,0.03542026516330627,-0.014334888221243805,-0.007590776782663697,0.0005036252811588314,-0.017602588287420205,0.03391002502891904,0.02131335186664474,-0.0033274524218505756,0.07459110683038435
conscience,0.011022452777982753,0.02190044094867707,-0.015283544137386418,-0.002372906010799982,-0.011744276672075768,0.0017008539816506462,0.01297898717671859,0.007564650499994329,0.0009490914131520525,0.026021717982114
sword,0.013482504888159745,0.006934140896729574,0.0014485314331892129,-0.02242501752516506,-0.00846962382726614,0.00835316370851824,0.008061081592725231,-0.00031893453452269037,0.009853269490444565,-0.016600442012383882
son,0.018820235553535323,0.016627106632162086,0.007731381542489295,-0.005876568058202071,0.04991645231342889,0.02722132807422372,-0.0020697795379711888,-0.012683786416849255,0.010553739099356653,-0.05274673191338966
grant,0.004571426601684834,0.0055563869745934346,-0.00891914083510988,-0.016246331688344804,-0.013434825659200742,0.0005522228109712502,-0.00048472911022609994,-0.0019891719628964337,-0.00553027172118407,-0.019238751057651902
sect,0.14016925214052042,-0.15057201826067357,-0.0835880792040395,-0.4458290711696234,0.2268657019654637,0.05972202862799333,-0.10511176304294646,0.008774544352062647,-0.017211636028482063,0.05043275744563405
ambition,0.013849403006191361,0.01162813005528617,-0.0003763458036478638,-0.00822616577760957,-0.0016105217088345615,0.0013506517070114548,0.02054341080419368,0.01622920631268254,0.014863095959837347,-0.0017084821298123437
defend,0.018956408249277613,-0.003360769816807792,0.0009128246991343802,-0.01771813933813176,-0.01598321475177845,0.001930001519799382,0.02407191594459488,-0.00291406087500115,0.01847741640790506,-0.004032671929252707
favour,0.012623483094945629,0.005254730378972278,-0.0014496634231658033,0.003910040620496478,-0.010762372925346651,-0.00022129354426528557,0.020210763806024264,-0.0013841717334923682,0.020877981376424003,-0.019751791467349393
warre,0.04887918689136209,0.07393560518794265,0.018226774925465674,-0.045305517674163506,-0.12852041655801444,-0.008383690103103802,0.06581991952169251,0.024350838096227616,0.0037176502780361404,0.06691662582441431
scripture,0.04242514474171939,0.12172375214357672,0.005368229311209245,0.060348903880667215,0.14313188232703,0.036252213538232325,-0.017046000253551897,-0.008357822629844256,-0.0001083072591471879,-0.008170223138955966
obscurity,-0.023044436513756747,0.0019470510637324026,0.006080216830475414,-0.006310704841342538,0.0017361220924101434,0.02769470081719703,0.016361372752218287,-0.0036761061880210273,0.010787230974723883,0.01659638754984925
party,0.009628677573780161,-0.008550072358688597,-0.0042061970159758405,-0.0002071908541755639,-0.01417519841915891,0.007137279221608241,0.02096460766337138,-0.02957630721291684,-0.01514164908859842,-0.008200292452769157
holy,0.03982432002456579,0.10668282941857514,0.013261087938880693,0.05804248823287709,0.12327752169549085,0.03356226763585029,-0.02314589713510901,-0.01647408580527476,-0.010466113864038704,-0.02288390969742588
conformity,-0.01991186770660124,-0.009413409294166838,-0.010566114723919351,0.008563508232850082,-0.008731900378250433,0.03696526617356834,0.01413839459926487,-0.02049337078249013,0.00469133573714996,-0.006991750326646761
loose,-0.01538134223996114,0.0022071914684338102,-0.0056669086471429235,-0.004958459120232925,0.004685906525663502,0.01283944644213082,1.2388157802137035e-05,0.008075467727896338,0.0021839690373334545,-0.008367192906602752
house,0.02098263535019984,0.0018537995641873006,0.011337068592746349,0.009646839704920168,0.017577229015794036,0.011857078290128682,-0.018569674794491984,0.00590826117392514,-0.013359158040851249,-0.00460651996504158
blind,-0.017110084004882106,0.00012502439247526317,-0.001078536871209407,-0.00380260805007335,0.000570022243052838,-0.01960155154719168,0.00496733737498359,0.009637100703246838,-0.0003931561098275927,-0.013977394853449716
imperfect,-0.01888303502337192,-0.0016186408895241713,-0.0012413165172658115,-0.002822089023200137,-0.00587410108491523,0.03305035270321538,-0.008584556293662804,-0.0005453888300194644,0.013098179273591276,0.003044735342633348
affirm,-0.01766067784624101,0.0013026821410407263,-0.018188295012566108,-0.004417724022792514,0.002425036309824106,0.027518058662357132,-3.679619760799389e-05,-0.01327213217805924,0.0164853513373235,0.01080654835577991
triangle,-0.0374294032827196,0.006756025648222361,-0.048220914794406676,0.002198910954820347,-0.014759154522265361,0.02904605022723845,-0.008819164783533957,-0.010549509395526777,-0.001344605686217302,0.030075913323236923
judgement,0.006308706208004146,0.039139208080042086,-0.04447509447188636,0.004409259242549055,-0.02705001645967122,-0.014553428643950806,0.005104206186392018,0.0313055740184947,-0.015382862231252837,0.0641287963739621
actual,-0.011284741673893841,-0.014425955529839678,-0.029797300406880604,0.022611567257789195,-0.007557077856899923,-0.016725896423009947,-0.01842726510413245,-0.011217487996752208,-0.03402096092406382,-0.01479479713930327
company,0.003437222559128006,0.012187770034763368,-0.0011186143941639324,-0.002959384571519392,-0.0012863309265306346,-0.0043835656195686575,0.018625027342524626,0.021613742527689807,0.00487262894725208,0.0026305760808059534
custom,-0.008554662646250231,-0.009205903073601378,-0.014381315888055912,0.005870409500436902,0.0012597692465532331,-0.0036704843692425115,0.010618929658242562,0.01417347276059777,0.020595381949975736,-0.02737753043620448
dark,-0.01774157175762673,0.01096060575231067,-0.0267826413184589,0.002889637952398115,0.002330356520170408,-0.011024857406554109,-0.009152369823699163,0.016479552464275318,-0.009895513071269905,-0.014614247087771894
ii,6.452560268572333e-05,-0.009906094434209218,-0.0234095854998523,-0.02203950473683617,0.011081415381340935,0.010223355427977407,-0.017397559405128996,-0.006219330670930434,0.007316666360811915,-0.001496658045949628
attribute,0.0013298205815020679,0.018177823054791816,0.0009266089801786712,0.00437456241433126,0.003803078549334049,-0.005406792615445389,0.015406888830521092,0.012556987948982986,0.019799169108013184,0.017720891348747436
whosoever,0.00825844335208416,0.017835361842754475,0.004630418624348097,-0.00012515820073908242,0.011165028843980738,0.010470761446739286,-0.00776050352629326,-0.0053233947852236495,0.0049049447009727526,-0.012950763700426917
subjection,0.022223370647086627,4.6271321934611915e-05,-0.0025373691334666967,-0.0436178854726708,-0.004717065655628956,0.009674725604213764,0.0009682183731921537,7.752077249381127e-05,0.014212019638590367,-0.019164646380131038
eternal,-0.017997519255106356,0.001589000668380265,-0.026071239303479186,0.0025863200820870976,0.005081183317242376,-0.05014537316942708,-0.011059781323463934,-0.02082525500055201,0.008205494397013907,0.013845409247129719
proofs,-0.028503436677608372,0.00404488435732003,-0.13571447488351807,0.024665080435569788,-0.03258412606023228,0.01951072385435638,-0.06883114491433302,-0.007918236678191503,0.009803984586860999,-0.02380202796076693
inseparable,-0.00800277608456797,-0.0003576623071178676,0.0055974792952946115,-0.0025379069188778396,-0.0005324161044232224,-0.005530778198790294,0.009199025610248098,-0.012259138325548763,0.023969495501273298,-0.005713733724448688
suitable,-0.009960765206380581,-0.005925061842831122,-0.011819470302283709,0.0027435665053912525,0.0010348653587667145,0.0012748152461081346,0.0018356772322209057,0.03172894322854535,0.020971081705298343,-0.022517879379609806
sole,0.01551719196663871,-0.00840740710715689,0.0028643799061709475,0.019708162944682264,-0.010626936957909769,0.008700268842818019,-0.0014598683210929882,-0.004006089128813931,0.012803524549245998,-0.021614995711644595
finite,-0.018358371192904118,0.013724378046176516,-0.002050987562219036,-0.00190740201306011,-0.0015639647726151161,-0.04813110712615749,-0.023217699904219947,-0.027979948931345987,0.02456150933466719,0.013344307058209636
safety,0.01862151722871073,-0.002905895934941355,-0.0034713841042622834,-0.035656368839609175,-0.005292399086593085,0.003859300869490571,0.006459521764419019,-0.00042487086322431613,0.007923150121335779,0.002182400977209239
proposition,-0.08408660773210536,0.012193548019095442,-0.1611032888986054,0.015746823470132672,-0.038985879735997056,0.10024779866396687,-0.07696379173581963,-0.06283493280538469,0.01918998558110392,0.03157419863846292
social,0.04875126741391848,-0.10301917417544079,0.003181819570050025,0.12862351200943759,-0.01165694281095434,0.001209721313838095,0.12944993122277385,-0.19827536918089989,-0.10548778472079068,-0.05204305417194636
space,-0.0745019139975188,0.006882563893373261,0.11930187565893238,-0.032500258582404844,0.015435849163777821,-0.2952682507573914,-0.1537206036544762,-0.25219485248246815,0.24624569157240353,0.09667741480895559
animal,-0.029006505229560983,-0.007156463073885225,-0.0014289219878748794,-0.00038880639898500064,0.00968762102877905,-0.00010713736941093011,0.06253777528405849,0.012746191550213835,0.014508584836879083,-0.011430825508228418
meet,-0.0032848858053443225,-0.009593562202622452,-0.0021489696535975642,0.007539941604455753,0.00394488520671311,0.004523604452993647,0.016287288577625444,-0.0013728177603290377,0.029429219567692524,0.004465012687104773
room,-0.009322539015745469,0.0008070632786407636,-0.012856988269504266,-0.008653328424446579,0.001294528324605889,-0.009488088838430535,0.003951993041645711,0.0038479208800078018,0.015194638082693923,-0.006483058083088203
credit,0.0016030948083772055,0.012832138260204054,-0.03058807019119904,0.014559509733317018,-0.0017510795309454673,9.99835619142611e-05,-0.003062144295967264,0.01388438976033897,0.013531060198376072,0.010880922439763427
family,0.03070870784244138,-0.01908325137813394,-0.011713502322714793,-0.03293828204350201,0.019629785723014822,0.006590106382342395,0.024360915245454584,-0.0034084896338583684,0.029817190962136104,-0.04570911251357164
shew,0.01384769727165904,0.013578884125975525,-0.0023509127050297873,-0.014728390344098759,0.012289939079798556,-0.0002639004255828622,0.003989310539711528,0.012647338072988916,0.0012321061881181371,0.02419881328825438
doe,0.043686363247669675,0.0990093125505489,0.019804891544021173,0.02508127675224415,0.026720274421125373,0.03159056747505884,-0.017795645880765636,-0.021576042575262782,0.005965211525077913,-0.029521501854288885
unity,-0.0022200421581438133,-0.022646483665937918,0.03250729409427164,0.017669883437372965,0.0018631722591558012,-0.0027317179791740255,0.0007534892922417048,0.02089165151754346,-0.022919013829823316,-0.02842232355947755
value,0.017159604596733224,0.011539964155923784,-0.012661678250459727,-0.03413205258468412,-0.01696335000085776,-0.011392724126599798,0.04859708180582774,0.015819964371288235,0.033468234339475975,0.018845489422549322
mere,0.01641267304734205,-0.033328850819477486,0.008839818560991355,0.0385874372794539,-0.0022942888662691265,0.001341517592702566,0.009505195783008775,0.0003650188303243771,-2.0251536833150673e-05,-0.009466360394604936
loss,-0.004160442487269975,-0.008530164385638151,-0.011586969783060659,-0.0022607363940131764,0.0014076888252441344,0.0006614795067729064,0.0025742445169372953,-0.009177830635805389,0.001408390292085484,0.0015829657140238103
revelation,-0.0079291093299657,0.0357555213789393,-0.07697015426961255,0.015750489195640906,-0.0026957696717357323,0.02124755999046364,-0.03645554007961205,-0.00666820843277675,-0.0023673429912018586,0.01529726931312979
taste,-0.015773238365080676,-0.005393174023206033,-0.006205017875133126,0.003905866351500748,0.00013612096007597008,-0.014323201060782035,0.011318609899815113,0.027292189724318138,-0.0029842286467473907,-0.03310632292269558
lasting,0.0016687760673391133,-0.009399038565166275,-0.004758104669449448,-0.007229090699725159,-0.0006295603594618062,-0.0077025185346701695,0.015048284584251212,-0.0013896990711055304,-0.008207084146408918,-0.006090265002256155
st,0.028784295750168547,0.08780031344914305,0.004955005399190612,0.04728428074826842,0.10606797289996783,0.0341687110976973,-0.0289435096112857,-0.020564602422186263,-9.328424610226713e-05,-0.03567515424588615
precedent,0.01105266508558023,0.01080055936643105,0.0002453248386518754,-0.007318659920187125,-0.014402854688696155,-0.005354944765459854,0.0070071866285597376,0.0007753928840662449,-0.006480971903691136,0.013234776179889668
establish,0.004105837731931485,-0.012264531612395931,-0.007784654748788672,0.012050833185754312,0.006831196790563686,0.004074317793742764,0.03009652149064842,-0.013423041674008235,0.008120902983627491,-0.01686279047002023
perfection,-0.010058777246726937,-0.0032068316055294064,-0.01495884601345727,0.0005268435613652885,0.0026774250269408846,0.0031014842267216387,0.017201383221519866,0.00698867482494713,0.009296383235658394,-0.015128162837637116
way,-0.01669740436569024,0.0027490453071850247,-0.025848962221431637,-0.006223050159250915,-0.0029185200918406306,0.008375391252073148,0.0035108596747124715,0.01637202410910107,0.016614835657515686,0.009413458398822632
body,-0.005827256857781314,-0.021738201060473215,0.02885636808608652,0.017770818899936782,0.01028633609219798,-0.03374490007793244,-0.002439373757806569,-0.047193799982790205,-0.0014070910502447735,0.058995414983489015
time,0.01597564186454071,0.032816749752376986,-0.0047383737772387965,-0.0021665674233772338,0.023451559781192694,-0.028023059787592397,0.01798703100608662,0.02388903172024369,0.03306271799991413,0.021475159771544725
see,0.001378063302582307,-0.004850464126928721,-0.013682320760615986,0.011967319333658267,0.0025909961365166447,-0.004008089481160457,0.026180032403740075,0.009629952318445482,0.015509425441908375,0.0008759699088850793
reason,-0.015527206155852825,0.022481244145583782,-0.07780138481228561,-0.014748447134330801,-0.013218449952297533,0.016304649470138974,0.02022107712277289,0.010162607271513404,0.01860877906522881,0.013545681492166539
perish,0.008798904150599283,-0.01708941648928222,-0.010617516584309624,0.01570506725962576,-0.0017152851922444558,0.0043390928167640124,0.0067680479545829935,-0.002551073371784035,0.009023938611545494,-0.0061500796261042155
numerous,0.014607640841405305,-0.03484651875467126,0.007908091825312196,0.030079178987305576,-0.0015046371816090811,0.015340728243914728,-0.009739567079419418,0.030720804114050877,0.0380903169409633,-0.005371506099130983
bee,0.05205430502841699,0.1353488558854734,0.014378180882932572,0.06050760038891673,0.12620885292825101,0.040134800884745095,-0.022406819477925284,-0.011028109820979765,0.007202814694907133,-0.013888714711451486
hee,0.039858100263905016,0.10639145125335053,0.01140127905237021,0.051056270192050696,0.11007386107630683,0.03224910082662544,-0.018548096296142184,-0.015978166034286354,-0.002662265414902283,-0.018166754360761792
duration,-0.061237615302398025,-0.002489260151191396,0.10226451218080138,-0.029396869735901898,0.0258456174458175,-0.26697122789257094,-0.14219305219505649,-0.20155201622622218,0.24747397447841749,0.0459312821179263
superior,0.018200966701013937,-0.032470315007847736,-0.01007742930283155,-0.010854292558741995,0.01666590583766077,-0.006343314597750919,0.004475210911320066,-0.01844012350670862,-0.04061798613194185,0.006227654458878188
communication,-0.020793642455489623,-0.007156200193562653,0.01630226336983146,0.0017421412769542078,0.003818514215840102,0.021368659821183536,0.017680875944555276,0.003164696834434487,0.01175939867061864,0.0024288504164049823
willing,-0.0074502653961230686,0.0008138672608031449,0.0006076974503804846,-0.01668517422600367,0.006303398539525288,-0.023095131833772993,0.0012234978258484595,0.03185064058517446,-0.045268403834403746,-0.039154476192012545
run,-0.0014286354643969395,-0.0025321588195022526,-0.007122220769860048,0.0030527915392048717,-0.003209663811625086,-0.016992927681288215,0.021995656039640113,0.014521029995437675,0.0039005971682165097,-0.00016671670184425683
equall,0.01637287863386925,0.03326411146072865,-0.0007952595060671893,-0.011067768259170819,-0.03630922623654711,-0.015791496948219127,0.0500557956548288,0.02351891044779901,-0.005665893578452416,0.07100080188144739
roman,0.024301741811100546,-0.026814837112298363,0.017137143694878117,0.06671260116798532,-0.012378355873121952,0.009908557915438442,-0.013669311427577805,0.0404490498699775,0.045994601573988346,-0.0032599375274721186
disagreement,-0.09276545798763776,0.010757986565200623,-0.21911922743931694,0.021235654850692433,-0.06480199533881284,0.06018466018688536,-0.13940424239921387,-0.07551157081206657,-0.03592259995589776,0.007420023436952634
dead,0.01438662450434257,0.03053161907219667,-0.005262442904094103,0.02528423180885237,0.05105402930839997,0.005052766204058814,0.00041908227546902794,-0.0006501210842115182,-0.007253650024719512,0.006984664732312043
citizen,0.03358603318074649,-0.06735881605927266,0.01408518528132165,0.09319411289555575,-0.010507992767483104,0.009484564962240339,0.03965437808915004,-0.02787414849157902,0.010322312203640324,-0.026492228321152698
useless,-0.004850515067661633,-0.013731018617140779,-0.0010063319542781492,0.013377961771040246,0.0008112502710986918,0.0053230942357725824,0.03599460516695034,-0.0014644544197487373,0.025911691680193707,-0.012739149078510098
length,-0.012128881659129214,-0.0025636248954308658,0.006235161992651352,-0.002166801187181492,0.0010698375527502253,-0.04374170325000317,-0.00023304120448726094,-0.013631263840948633,0.06673525444317088,0.0024083051433716773
inquiry,-0.02448029702125781,0.0020334223035743683,-0.040445564328459783,0.0009431097299896381,-0.006070875125098529,0.00931212667894657,9.07581424028037e-06,0.010704261902799817,0.011309353875832559,-0.019880697207513624
assistance,0.0037833286952203508,-0.00875556398192643,-0.01878787777240121,-0.025804020839671163,0.010102585982308135,-0.0015313529999452377,0.03666318807234666,0.011946238329892708,0.027700761140221148,-0.020166958740248604
compare,-0.012865985393531926,0.00043692793871226725,-0.004809120648891261,-0.0013303515006955042,-0.00836640651357555,-0.007839623851039347,0.003965549047017017,0.017532343660887142,0.013704239937785991,-0.02756898015771996
direction,0.0046193263816052335,-0.005823660194526248,-0.00031519253900001275,0.0006227744847201463,0.005396411701053453,-0.0037462705615707702,0.007394170185389865,0.006048924552497895,-0.0073309096673343935,-0.004579873051208041
propriety,0.002703046240983012,0.022815767262096952,0.02286359154768815,-0.024828259795588534,-0.04247719337449426,0.03235899498401338,0.008392848068742473,-0.00545076241297559,0.009781344666583274,-0.011723741472945437
political,0.04661382472979817,-0.07185154707445397,-0.01650401044147424,-0.016027550752579053,0.05148936149735591,0.010873251730178574,0.03695215387086899,0.0020024726635139334,0.05578098894359788,-0.062202085415538316
refuse,0.004334752628675394,0.007979956750337639,-0.007916396787925134,0.0026683879458788322,-0.014844569176330279,0.004630069168556879,0.0037419333761796376,0.0010631024989472505,0.00037616517886963414,-0.00450223717460849
vertue,0.01566205811097699,0.042753994405735685,-0.0030206400152550973,0.007493142818253758,0.006525716152908784,-0.006813807654655126,0.02947510358102027,0.022292842242395236,-0.002017299808874192,0.04919587576895264
division,0.0008296660080867055,-0.02127817062455813,0.02533510353777251,0.03181275690331294,-0.023807126880935267,-0.0061669160174959246,-0.038983178363730185,0.054600686030473605,0.04492568497180128,-0.01552716396823032
protection,0.017880390752373795,0.00636537177857489,0.00017581747554462238,-0.021566754000025543,-0.016745664377058316,0.0044179838252213915,0.005852162114397819,0.009635395172583442,0.009892543828929855,0.005151070221943577
definition,-0.03263057930760964,0.009994120214704173,0.0384320178175672,-0.011482174787944697,-0.0033563965446785954,0.03810770949927017,0.04423409175560209,0.017761771847736228,-0.008976921248441417,0.032326589643756794
education,0.003572933701496716,-0.0023736035460564823,-0.023648247535191336,-0.011313934006103575,0.0011765373004278613,0.00489730602422679,0.02652739976852531,0.02184283733599866,0.036952963078011096,-0.031076104513894507
daily,-0.0023889295045358013,0.0016095519546345668,0.001963804983858946,0.004758255165467818,0.010945840194071922,-0.0053494204279746875,0.008735707617357598,0.008573336841342422,0.00838421162806819,-0.009781332659096406
