book_id,chap_num,T00,T01,T02,T03,T04,T05,T06,T07,T08,T09,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,T32,T33,T34,T35,T36,T37,T38,T39
1,11,0.00021739130434792226,0.0002173913043479223,0.00021739130434792226,0.0002173913043479223,0.0002173913043479223,0.00021739130434792226,0.00021739130434792226,0.04604662696093161,0.00021739130434792226,0.0002173913043479223,0.00021739130434792226,0.0002173913043479223,0.0002173913043479223,0.0002173913043479223,0.00021739130434792226,0.00021739130434792226,0.00021739130434792226,0.0002173913043479223,0.00021739130434792226,0.00021739130434792226,0.00021739130434792226,0.0002173913043479223,0.0002173913043479223,0.00021739130434792226,0.00021739130434792226,0.00021739130434792226,0.0002173913043479223,0.00021739130434792226,0.00021739130434792226,0.00021739130434792226,0.8565066347383091,0.0002173913043479223,0.00021739130434792226,0.00021739130434792226,0.08940326003988598,0.0002173913043479223,0.00021739130434792226,0.0002173913043479223,0.0002173913043479223,0.00021739130434792226
1,12,0.0003086419753086588,0.0003086419753086588,0.0003086419753086588,0.0003086419753086588,0.0003086419753086588,0.0003086419753086588,0.0003086419753086588,0.0003086419753086588,0.0003086419753086588,0.0003086419753086588,0.0003086419753086588,0.0003086419753086588,0.0003086419753086588,0.0003086419753086588,0.0003086419753086588,0.0003086419753086588,0.0003086419753086588,0.0003086419753086588,0.0003086419753086588,0.0003086419753086588,0.0003086419753086588,0.0003086419753086588,0.0003086419753086588,0.0003086419753086588,0.0003086419753086588,0.0003086419753086588,0.0003086419753086588,0.0003086419753086588,0.0003086419753086588,0.0003086419753086588,0.00030864197531755736,0.0003086419753086588,0.0003086419753086588,0.0003086419753086588,0.0003086419753086588,0.0003086419753086588,0.9879629629629534,0.0003086419753086588,0.0003086419753086588,0.0003086419753086588
1,13,0.00010869565217396871,0.00010869565217396871,0.00010869565217396871,0.00010869565217396871,0.00010869565217396871,0.00010869565217396871,0.00010869565217396871,0.0735443851234418,0.00010869565217396871,0.00010869565217396871,0.00010869565217396871,0.1461269021241881,0.00010869565217396871,0.00010869565217396871,0.00010869565217396872,0.00010869565217396872,0.00010869565217396872,0.00010869565217396871,0.00010869565217396871,0.00010869565217396871,0.00010869565217396871,0.00010869565217396872,0.00010869565217396871,0.00010869565217396872,0.00010869565217396871,0.00010869565217396871,0.00010869565217396871,0.00010869565217396871,0.07051056553581611,0.00010869565217396871,0.5965602008947402,0.00010869565217396872,0.00010869565217396871,0.00010869565217396871,0.00010869565217396871,0.00010869565217396871,0.00010869565217396872,0.1094535984957249,0.00010869565217396871,0.00010869565217396871
1,14,0.0001953125000001178,0.0001953125000001178,0.0001953125000001178,0.00019531250000011792,0.00019531250000011784,0.0001953125000001178,0.00019531250000011784,0.20759547213502,0.036335759165570934,0.00019531250000011784,0.00019531250000011786,0.08426325525776307,0.0001953125000001178,0.0001953125000001178,0.00019531250000011784,0.00019531250000011786,0.00019531250000011784,0.0001953125000001178,0.0001953125000001178,0.0001953125000001178,0.0001953125000001178,0.00019531250000011784,0.00019531250000011786,0.0001953125000001178,0.0001953125000001178,0.0001953125000001178,0.00019531250000011786,0.0001953125000001178,0.00019531250000011784,0.0001953125000001178,0.39476367033641835,0.0001953125000001178,0.0001953125000001178,0.0001953125000001178,0.00019531250000011784,0.00019531250000011784,0.0001953125000001178,0.2702059056052235,0.00019531250000011784,0.00019531250000011784
1,15,0.00011520737327199945,0.00011520737327199945,0.00011520737327199945,0.031772514388913084,0.00011520737327199945,0.00011520737327199945,0.04916327383654332,0.12592050141798689,0.00011520737327199945,0.00011520737327199945,0.00011520737327199945,0.1545859062992194,0.030172098331191954,0.00011520737327199945,0.00011520737327199947,0.00011520737327199947,0.00011520737327199947,0.00011520737327199947,0.00011520737327199945,0.00011520737327199945,0.00011520737327199956,0.00011520737327199947,0.00011520737327199947,0.00011520737327199947,0.00011520737327199945,0.00011520737327199945,0.00011520737327199947,0.00011520737327199945,0.00011520737327199947,0.00011520737327199945,0.6044686550348974,0.00011520737327199947,0.00011520737327199945,0.00011520737327199945,0.00011520737327199947,0.00011520737327199947,0.00011520737327199945,0.00011520737327199947,0.00011520737327199947,0.00011520737327199945
1,16,8.305647840538819e-05,8.305647840538819e-05,8.305647840538819e-05,8.30564784053882e-05,8.30564784053882e-05,8.30564784053882e-05,8.305647840538819e-05,0.06896127204732001,8.30564784053882e-05,8.305647840538819e-05,8.30564784053882e-05,0.5318843195406275,8.305647840538819e-05,8.305647840538819e-05,8.30564784053882e-05,8.30564784053882e-05,8.305647840538819e-05,8.30564784053882e-05,8.30564784053882e-05,8.305647840538819e-05,8.305647840538819e-05,8.305647840538819e-05,8.305647840538819e-05,8.305647840538819e-05,8.305647840538819e-05,8.30564784053882e-05,8.305647840538819e-05,0.0835422235218411,8.30564784053882e-05,8.305647840538819e-05,0.2962975154942504,8.30564784053882e-05,0.016407692651772252,8.305647840538819e-05,8.30564784053882e-05,8.30564784053882e-05,8.305647840538819e-05,8.305647840538819e-05,8.30564784053882e-05,8.305647840538819e-05
1,17,0.00024271844660216286,0.0002427184466021629,0.00024271844660216286,0.00024271844660216286,0.00024271844660216286,0.11118841207699594,0.00024271844660216286,0.00024271844660216286,0.00024271844660216286,0.0002427184466021629,0.00024271844660216286,0.5725196528394906,0.00024271844660216286,0.00024271844660216286,0.00024271844660216286,0.00024271844660216286,0.00024271844660216286,0.0002427184466021629,0.0002427184466021629,0.00024271844660216286,0.00024271844660216286,0.00024271844660216286,0.00024271844660216286,0.00024271844660216286,0.00024271844660216286,0.00024271844660216286,0.00024271844660216286,0.0002427184466021629,0.00024271844660216286,0.00024271844660216286,0.3073113525592336,0.0002427184466021629,0.00024271844660216286,0.0002427184466021629,0.00024271844660216286,0.00024271844660216286,0.00024271844660216286,0.00024271844660216286,0.00024271844660216286,0.00024271844660216286
1,18,0.00018115942028998437,0.0001811594202899844,0.00018115942028998437,0.00018115942028998437,0.00018115942028998437,0.00018115942028998437,0.00018115942028998437,0.00018115942028998437,0.00018115942028998437,0.045320557925654606,0.00018115942028998437,0.48298517163856913,0.023657723415049008,0.0001811594202899844,0.00018115942028998437,0.00018115942028998437,0.00018115942028998437,0.0001811594202899844,0.0001811594202899844,0.00018115942028998437,0.00018115942028998437,0.00018115942028998437,0.00018115942028998437,0.00018115942028998437,0.00018115942028998437,0.00018115942028998437,0.00018115942028998437,0.00018115942028998437,0.0001811594202899844,0.00018115942028998437,0.4415148078902875,0.00018115942028998437,0.00018115942028998437,0.0001811594202899844,0.00018115942028998437,0.00018115942028998437,0.00018115942028998437,0.00018115942028998437,0.0001811594202899844,0.0001811594202899844
1,19,0.00013227513227523377,0.00013227513227523377,0.00013227513227523377,0.00013227513227523377,0.00013227513227523377,0.00013227513227523377,0.00013227513227523377,0.08225697960188645,0.07216758694104815,0.0001322751322752338,0.00013227513227523377,0.3878406759405635,0.00013227513227523377,0.0001322751322752338,0.00013227513227523377,0.00013227513227523377,0.00013227513227523377,0.00013227513227523377,0.00013227513227523377,0.00013227513227523377,0.00013227513227523377,0.00013227513227523377,0.00013227513227523377,0.00013227513227523377,0.00013227513227523377,0.0001322751322752338,0.00013227513227523377,0.00013227513227523377,0.0001322751322752338,0.00013227513227523377,0.45297285275459326,0.0001322751322752338,0.00013227513227523377,0.00013227513227523377,0.00013227513227523377,0.00013227513227523377,0.00013227513227523377,0.0001322751322752338,0.00013227513227523377,0.00013227513227523377
1,20,0.00017006802721105134,0.00017006802721105134,0.00017006802721105134,0.00017006802721105134,0.00017006802721105134,0.00017006802721105136,0.00017006802721105134,0.07894581520796848,0.00017006802721105136,0.00017006802721105134,0.00017006802721105134,0.475666359431202,0.00017006802721105134,0.00017006802721105136,0.00017006802721105134,0.00017006802721105136,0.00017006802721105136,0.00017006802721105134,0.00017006802721105136,0.00017006802721105134,0.00017006802721105134,0.00017006802721105134,0.00017006802721105134,0.00017006802721105134,0.00017006802721105134,0.00017006802721105134,0.00017006802721105136,0.00017006802721105134,0.00017006802721105136,0.00017006802721105134,0.4242718759267532,0.00017006802721105136,0.0149935004544782,0.00017006802721105136,0.00017006802721105134,0.00017006802721105136,0.00017006802721105134,0.00017006802721105136,0.00017006802721105136,0.00017006802721105134
1,21,0.00022935779816520664,0.00022935779816520666,0.00022935779816520664,0.00022935779816520664,0.00022935779816520664,0.00022935779816520664,0.00022935779816520666,0.00022935779816520672,0.00022935779816520664,0.00022935779816520664,0.00022935779816520664,0.00022935779816520666,0.00022935779816520664,0.00022935779816520672,0.00022935779816520666,0.00022935779816520664,0.00022935779816520664,0.00022935779816520664,0.00022935779816520666,0.00022935779816520664,0.00022935779816520664,0.00022935779816520666,0.00022935779816520664,0.00022935779816520677,0.00022935779816520664,0.00022935779816520664,0.00022935779816520664,0.00022935779816520666,0.00022935779816520666,0.00022935779816520664,0.9910550458715569,0.00022935779816520664,0.00022935779816520664,0.00022935779816520664,0.00022935779816520664,0.00022935779816520664,0.00022935779816520664,0.00022935779816520664,0.00022935779816520664,0.00022935779816520664
1,22,5.9665871121735204e-05,5.9665871121735204e-05,5.9665871121735204e-05,5.966587112173521e-05,5.966587112173521e-05,5.9665871121735204e-05,5.966587112173521e-05,5.9665871121735204e-05,5.9665871121735204e-05,5.966587112173521e-05,5.9665871121735204e-05,5.966587112173521e-05,5.966587112173521e-05,5.9665871121735204e-05,5.9665871121735204e-05,5.9665871121735204e-05,5.966587112173521e-05,5.9665871121735204e-05,5.9665871121735204e-05,5.9665871121735204e-05,5.9665871121735204e-05,5.966587112173521e-05,5.9665871121735204e-05,5.9665871121735204e-05,5.9665871121735204e-05,5.9665871121735204e-05,5.966587112173521e-05,5.9665871121735204e-05,5.966587112173521e-05,5.9665871121735204e-05,0.9976730310262524,5.9665871121735204e-05,5.9665871121735204e-05,5.9665871121735204e-05,5.9665871121735204e-05,5.966587112173521e-05,5.9665871121735204e-05,5.966587112173521e-05,5.9665871121735204e-05,5.966587112173521e-05
1,23,0.00013513513513515942,0.00013513513513515942,0.00013513513513515942,0.00013513513513515942,0.00013513513513515942,0.00013513513513515942,0.00013513513513515942,0.00013513513513515942,0.00013513513513515942,0.00013513513513515942,0.00013513513513515942,0.00013513513513515942,0.00013513513513515942,0.00013513513513515942,0.00013513513513515942,0.00013513513513515942,0.00013513513513515942,0.00013513513513515942,0.00013513513513515942,0.00013513513513515942,0.00013513513513515942,0.00013513513513515942,0.00013513513513515942,0.00013513513513515942,0.00013513513513515942,0.00013513513513515942,0.00013513513513515942,0.00013513513513515942,0.00013513513513515942,0.00013513513513515942,0.9947297297297288,0.00013513513513515942,0.00013513513513515942,0.00013513513513515942,0.00013513513513515942,0.00013513513513515942,0.00013513513513515942,0.00013513513513515942,0.00013513513513515942,0.00013513513513515942
1,24,0.0002450980392157421,0.0002450980392157421,0.0002450980392157421,0.0002450980392157421,0.0002450980392157421,0.0002450980392157421,0.0002450980392157421,0.0002450980392157421,0.0002450980392157421,0.0002450980392157421,0.0002450980392157421,0.0002450980392157421,0.0002450980392157421,0.0002450980392157421,0.0002450980392157421,0.0002450980392157421,0.0002450980392157421,0.0002450980392157421,0.0002450980392157421,0.0002450980392157421,0.0002450980392157421,0.0002450980392157421,0.0002450980392157421,0.0002450980392157421,0.0002450980392157421,0.0002450980392157421,0.0002450980392157421,0.0002450980392157421,0.0002450980392157421,0.0002450980392157421,0.9904411764705859,0.0002450980392157421,0.0002450980392157421,0.0002450980392157421,0.0002450980392157421,0.0002450980392157421,0.0002450980392157421,0.0002450980392157421,0.0002450980392157421,0.0002450980392157739
1,25,0.0001893939393940261,0.0001893939393940261,0.0001893939393940261,0.00018939393939402613,0.0001893939393940261,0.00018939393939402613,0.0001893939393940261,0.0001893939393940261,0.0001893939393940261,0.0001893939393940261,0.0001893939393940261,0.15347702596053864,0.00018939393939402613,0.0001893939393940261,0.0001893939393940261,0.0001893939393940261,0.0001893939393940261,0.0001893939393940261,0.0001893939393940261,0.0001893939393940261,0.0001893939393940261,0.00018939393939402616,0.0001893939393940261,0.0001893939393940261,0.0001893939393940261,0.012796660585481042,0.0001893939393940261,0.00018939393939402613,0.0001893939393940261,0.0001893939393940261,0.8267187376964013,0.00018939393939402613,0.00018939393939402613,0.0001893939393940261,0.0001893939393940261,0.0001893939393940261,0.0001893939393940261,0.0001893939393940261,0.00018939393939402613,0.0001893939393940261
1,26,0.00017985611510798347,0.00017985611510798347,0.00017985611510798347,0.00017985611510798347,0.0001798561151079835,0.00017985611510798347,0.00017985611510798347,0.00017985611510798347,0.00017985611510798347,0.00017985611510798347,0.0001798561151079835,0.1718425486219392,0.00017985611510798347,0.00017985611510798347,0.0001798561151079835,0.00017985611510798347,0.00017985611510798347,0.00017985611510798347,0.00017985611510798347,0.00017985611510798347,0.00017985611510798347,0.00017985611510798347,0.00017985611510798347,0.00017985611510798347,0.00017985611510798347,0.0001798561151079835,0.00017985611510798347,0.0001798561151079835,0.0001798561151079835,0.00017985611510798347,0.7965507612805615,0.024952013838503963,0.0001798561151079835,0.00017985611510798347,0.00017985611510798347,0.00017985611510798347,0.00017985611510798347,0.00017985611510798347,0.0001798561151079835,0.00017985611510798347
1,27,6.775067750682368e-05,6.775067750682368e-05,6.775067750682368e-05,6.775067750682368e-05,6.775067750682368e-05,6.775067750682368e-05,6.775067750682368e-05,6.775067750682368e-05,6.775067750682368e-05,6.775067750682368e-05,6.775067750682368e-05,0.21587815381413433,6.775067750682368e-05,6.775067750682368e-05,6.775067750682368e-05,6.775067750682368e-05,6.775067750682368e-05,6.775067750682368e-05,6.775067750682368e-05,6.775067750682368e-05,6.775067750682368e-05,6.775067750682368e-05,6.775067750682368e-05,6.775067750682368e-05,6.775067750682368e-05,0.10066367229221024,6.775067750682368e-05,6.775067750682368e-05,6.775067750682368e-05,6.775067750682368e-05,0.6269077750673251,0.05411137443608469,6.775067750682368e-05,6.775067750682368e-05,6.775067750682368e-05,6.775067750682368e-05,6.775067750682368e-05,6.775067750682368e-05,6.775067750682368e-05,6.775067750682368e-05
1,28,0.00033333333333354425,0.00033333333333354425,0.00033333333333354425,0.0003333333333335443,0.0003333333333335443,0.00033333333333354425,0.0003333333333335443,0.00033333333333354425,0.00033333333333354425,0.00033333333333354425,0.00033333333333354425,0.00033333333333354425,0.0003333333333335443,0.0003333333333335443,0.00033333333333354425,0.0003333333333335443,0.00033333333333354425,0.00033333333333354425,0.00033333333333354425,0.00033333333333354425,0.00033333333333354425,0.00033333333333354425,0.00033333333333354425,0.00033333333333354425,0.00033333333333354425,0.03919737785473414,0.00033333333333354425,0.00033333333333354425,0.00033333333382455963,0.00033333333333354425,0.9481359554781001,0.00033333333333354425,0.00033333333333354425,0.00033333333333354425,0.00033333333333354425,0.00033333333333354425,0.00033333333333354425,0.00033333333333354425,0.0003333333333335443,0.00033333333333354425
1,29,7.575757575765314e-05,7.575757575765314e-05,7.575757575765314e-05,7.575757575765314e-05,7.575757575765314e-05,7.575757575765314e-05,7.575757575765316e-05,0.049078589809190123,0.14341887023320335,7.575757575765316e-05,7.575757575765314e-05,0.39613095486970074,7.575757575765314e-05,7.575757575765314e-05,7.575757575765314e-05,7.575757575765316e-05,7.575757575765316e-05,7.575757575765316e-05,7.575757575765314e-05,7.575757575765314e-05,7.575757575765314e-05,7.575757575765314e-05,7.575757575765314e-05,7.575757575765314e-05,7.575757575765314e-05,7.575757575765314e-05,7.575757575765314e-05,7.575757575765316e-05,7.575757575765314e-05,7.575757575765314e-05,0.40864431236063015,7.575757575765314e-05,7.575757575765314e-05,7.575757575765314e-05,7.575757575765314e-05,7.575757575765314e-05,7.575757575765314e-05,7.575757575765314e-05,7.575757575765316e-05,7.575757575765317e-05
1,30,0.0002000000000001364,0.0002000000000001364,0.0002000000000001364,0.0002000000000001364,0.00020000000000013643,0.0002000000000001364,0.00020000000000013643,0.0002000000000001364,0.00020000000000013643,0.0002000000000001364,0.0002000000000001364,0.4987325645184775,0.0002000000000001364,0.0002000000000001364,0.0002000000000001364,0.00020000000000013646,0.00020000000000013643,0.0002000000000001364,0.0002000000000001364,0.0002000000000001364,0.0002000000000001364,0.0002000000000001364,0.0002000000000001364,0.0002000000000001364,0.0002000000000001364,0.08402458670537538,0.00020000000000013643,0.036049414449137,0.00020000000000013643,0.0002000000000001364,0.37399343432700527,0.00020000000000013643,0.0002000000000001364,0.0002000000000001364,0.00020000000000013643,0.00020000000000013643,0.00020000000000013643,0.0002000000000001364,0.0002000000000001364,0.00020000000000013643
1,31,0.00010288065843624329,0.00010288065843624329,0.00010288065843624329,0.00010288065843624329,0.0001028806584362433,0.00010288065843624329,0.0001028806584362433,0.00010288065843624329,0.0001028806584362433,0.00010288065843624329,0.0001028806584362433,0.0001028806584362433,0.00010288065843624329,0.00010288065843624329,0.0001028806584362433,0.00010288065843624329,0.00010288065843624329,0.00010288065843624329,0.00010288065843624329,0.00010288065843624329,0.00010288065843624329,0.00010288065843624329,0.00010288065843624329,0.00010288065843624329,0.00010288065843624329,0.00010288065843624329,0.00010288065843624329,0.0001028806584362433,0.00010288065843624329,0.00010288065843624329,0.9959876543209866,0.0001028806584362433,0.00010288065843624329,0.00010288065843624329,0.0001028806584362433,0.00010288065843624329,0.00010288065843624329,0.00010288065843624329,0.0001028806584362433,0.0001028806584362433
1,32,0.0002840909090910418,0.0002840909090910418,0.0002840909090910418,0.00028409090909104184,0.0002840909090910418,0.04626727658283467,0.0002840909090910418,0.0002840909090910418,0.0002840909090910418,0.0002840909090910418,0.0002840909090910418,0.10179875914848142,0.00028409090909104184,0.0002840909090910418,0.0002840909090910418,0.0002840909090910418,0.0002840909090910418,0.0002840909090910418,0.0002840909090910418,0.0002840909090910418,0.0002840909090910418,0.00028409090909104184,0.0002840909090910418,0.0002840909090910418,0.0002840909090910418,0.0002840909090910418,0.0002840909090910418,0.06932594342113561,0.24084601549659368,0.0002840909090910418,0.5318188235327681,0.0002840909090910418,0.0002840909090910418,0.0002840909090910418,0.0002840909090910418,0.0002840909090910418,0.0002840909090910418,0.00028409090909104184,0.0002840909090910418,0.0002840909090910418
1,33,0.00030864197530879213,0.00030864197530879213,0.00030864197530879213,0.0003086419753087922,0.00030864197530879213,0.00030864197530879213,0.00030864197530879213,0.0003086419753087922,0.00030864197530879213,0.0003086419753087922,0.00030864197530879213,0.21541720582467186,0.00030864197530879213,0.00030864197530879213,0.00030864197530879213,0.0003086419753087922,0.0003086419753087922,0.00030864197530879213,0.00030864197530879213,0.00030864197530879213,0.00030864197530879213,0.00030864197530879213,0.0003086419753087922,0.0003086419753087922,0.00030864197530879213,0.06337218603817177,0.00030864197530879213,0.00030864197530879213,0.0003086419753087922,0.00030864197530879213,0.7097908550507311,0.0003086419753087922,0.00030864197530879213,0.00030864197530879213,0.0003086419753087922,0.00030864197530879213,0.00030864197530879213,0.00030864197530879213,0.0003086419753087922,0.00030864197530879213
