book_id,chap_num,PC0,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,title,author,doc
2,24,0.2766336851178921,0.2800033985383757,0.13666815401839852,-0.22436245994446752,-0.40310012670261,0.08301002628389359,-0.07844366375630739,-0.07877840615993752,0.07397809764537133,-0.13371236662769456,Leviathan,Thomas Hobbes,Leviathan by Thomas Hobbes (CH24)
2,25,0.1155783138860464,0.15357998764792877,0.027512271717914125,-0.035477869842334676,-0.1725022715463029,-0.031928033638044626,-0.006079293089455716,0.03210854469772889,-0.039166368493591085,0.048037393133373206,Leviathan,Thomas Hobbes,Leviathan by Thomas Hobbes (CH25)
2,26,0.2919186242370616,0.29749992452630036,0.09052721757810755,-0.1553193949435045,-0.40352465452929265,0.07087189938857737,0.005219160349439096,-0.08268166572944671,-0.03512197578185251,-0.04376810222385804,Leviathan,Thomas Hobbes,Leviathan by Thomas Hobbes (CH26)
2,27,0.2100407243017535,0.19149660453535103,0.05567463916099586,-0.09940659278430701,-0.2980771235982977,0.00751824384350345,0.05681905017303658,-0.04435613788385309,-0.059734047541648704,-0.01697873624182645,Leviathan,Thomas Hobbes,Leviathan by Thomas Hobbes (CH27)
2,28,0.22719322603735162,0.19846799000931822,0.08263758356543391,-0.1383950175521933,-0.2811074384502751,0.008182648689470677,0.0036205153499181564,-0.06605755118801249,-0.09429051512792985,-0.015419136928219106,Leviathan,Thomas Hobbes,Leviathan by Thomas Hobbes (CH28)
2,29,0.3248553024687523,0.35458905469970514,0.14033566826647126,-0.17372263504106336,-0.42272126349095057,0.09604289787791255,-0.11519091595845277,0.013644482899754241,0.03162044653737452,-0.04130892349144292,Leviathan,Thomas Hobbes,Leviathan by Thomas Hobbes (CH29)
2,30,0.3277358827188853,0.35793755714530373,0.11775082281737198,-0.1680930907453842,-0.48462683986615746,0.10551135251650591,-0.01933129055132863,-0.030447719339319054,0.08425895744654724,-0.1309517211879726,Leviathan,Thomas Hobbes,Leviathan by Thomas Hobbes (CH30)
2,31,0.22990045409073426,0.4261473407036362,0.03265615371336948,-0.058507169826907096,-0.17515838645393472,0.008832288433685205,0.07369419902922725,0.019612465998068696,0.03132150533586738,0.07107873444250103,Leviathan,Thomas Hobbes,Leviathan by Thomas Hobbes (CH31)
2,32,0.16249911619984514,0.4549303992612129,-0.06716840440432857,0.14047845587501387,0.2960341895627442,0.07638435518488076,-0.012650749301464707,0.01642814068786946,-0.005124204803696467,0.053120643999502164,Leviathan,Thomas Hobbes,Leviathan by Thomas Hobbes (CH32)
2,33,0.2549015893473207,0.43356660070637626,0.027488749217260543,0.1566225107361364,0.2889324124925375,0.10526014079363588,-0.10133178177915143,-0.04915794676336813,0.0199855983030998,-0.09485356613991415,Leviathan,Thomas Hobbes,Leviathan by Thomas Hobbes (CH33)
