chap_num,para_num,sent_num,token_num,token_str,term_str
48,267,0,33,law,law
48,267,0,34,of,of
48,267,0,35,the,the
48,267,0,36,strongest,strongest
48,267,0,37,which,which
48,267,0,38,it,it
48,267,0,39,was,was
48,267,0,40,originally,originally
48,267,0,41,designed,designed
48,267,0,42,to,to
48,267,0,43,remedy,remedy
48,267,1,0,,
48,267,1,1,Supposing,supposing
48,267,1,2,however,however
48,267,1,3,it,it
48,267,1,4,had,had
48,267,1,5,begun,begun
48,267,1,6,in,in
48,267,1,7,this,this
48,267,1,8,manner,manner
48,267,1,9,such,such
48,267,1,10,power,power
48,267,1,11,being,being
48,267,1,12,in,in
48,267,1,13,itself,itself
48,267,1,14,illegitimate,illegitimate
48,267,1,15,could,could
48,267,1,16,not,not
48,267,1,17,have,have
48,267,1,18,served,served
48,267,1,19,as,as
48,267,1,20,a,a
48,267,1,21,basis,basis
48,267,1,22,for,for
48,267,1,23,the,the
48,267,1,24,laws,laws
48,267,1,25,of,of
48,267,1,26,society,society
48,267,1,27,nor,nor
48,267,1,28,consequently,consequently
48,267,1,29,for,for
48,267,1,30,the,the
48,267,1,31,inequality,inequality
48,267,1,32,they,they
48,267,1,33,instituted,instituted
48,267,2,0,,
48,268,0,0,Without,without
48,268,0,1,entering,entering
48,268,0,2,at,at
48,268,0,3,present,present
48,268,0,4,upon,upon
48,268,0,5,the,the
48,268,0,6,investigations,investigations
48,268,0,7,which,which
48,268,0,8,still,still
48,268,0,9,remain,remain
48,268,0,10,to,to
48,268,0,11,be,be
48,268,0,12,made,made
48,268,0,13,into,into
48,268,0,14,the,the
48,268,0,15,nature,nature
48,268,0,16,of,of
48,268,0,17,the,the
48,268,0,18,fundamental,fundamental
48,268,0,19,compact,compact
48,268,0,20,underlying,underlying
48,268,0,21,all,all
48,268,0,22,government,government
48,268,0,23,I,i
48,268,0,24,content,content
48,268,0,25,myself,myself
48,268,0,26,with,with
48,268,0,27,adopting,adopting
48,268,0,28,the,the
48,268,0,29,common,common
48,268,0,30,opinion,opinion
48,268,0,31,concerning,concerning
48,268,0,32,it,it
48,268,0,33,and,and
48,268,0,34,regard,regard
48,268,0,35,the,the
48,268,0,36,establishment,establishment
48,268,0,37,of,of
48,268,0,38,the,the
48,268,0,39,political,political
48,268,0,40,body,body
48,268,0,41,as,as
48,268,0,42,a,a
48,268,0,43,real,real
48,268,0,44,contract,contract
48,268,0,45,between,between
48,268,0,46,the,the
48,268,0,47,people,people
48,268,0,48,and,and
48,268,0,49,the,the
48,268,0,50,chiefs,chiefs
48,268,0,51,chosen,chosen
48,268,0,52,by,by
48,268,0,53,them,them
48,268,1,0,,
48,268,1,1,a,a
48,268,1,2,contract,contract
48,268,1,3,by,by
48,268,1,4,which,which
48,268,1,5,both,both
48,268,1,6,parties,parties
48,268,1,7,bind,bind
48,268,1,8,themselves,themselves
48,268,1,9,to,to
48,268,1,10,observe,observe
48,268,1,11,the,the
48,268,1,12,laws,laws
48,268,1,13,therein,therein
48,268,1,14,expressed,expressed
48,268,1,15,which,which
48,268,1,16,form,form
48,268,1,17,the,the
48,268,1,18,ties,ties
48,268,1,19,of,of
48,268,1,20,their,their
48,268,1,21,union,union
48,268,2,0,,
48,268,2,1,The,the
48,268,2,2,people,people
48,268,2,3,having,having
48,268,2,4,in,in
48,268,2,5,respect,respect
48,268,2,6,of,of
48,268,2,7,their,their
48,268,2,8,social,social
48,268,2,9,relations,relations
48,268,2,10,concentrated,concentrated
48,268,2,11,all,all
48,268,2,12,their,their
48,268,2,13,wills,wills
48,268,2,14,in,in
48,268,2,15,one,one
48,268,2,16,the,the
48,268,2,17,several,several
48,268,2,18,articles,articles
48,268,2,19,concerning,concerning
48,268,2,20,which,which
48,268,2,21,this,this
48,268,2,22,will,will
48,268,2,23,is,is
48,268,2,24,explained,explained
48,268,2,25,become,become
48,268,2,26,so,so
48,268,2,27,many,many
48,268,2,28,fundamental,fundamental
48,268,2,29,laws,laws
48,268,2,30,obligatory,obligatory
48,268,2,31,on,on
48,268,2,32,all,all
48,268,2,33,the,the
48,268,2,34,members,members
48,268,2,35,of,of
48,268,2,36,the,the
48,268,2,37,State,state
48,268,2,38,without,without
48,268,2,39,exception,exception
48,268,2,40,and,and
48,268,2,41,one,one
48,268,2,42,of,of
48,268,2,43,these,these
48,268,2,44,articles,articles
48,268,2,45,regulates,regulates
48,268,2,46,the,the
48,268,2,47,choice,choice
48,268,2,48,and,and
48,268,2,49,power,power
48,268,2,50,of,of
48,268,2,51,the,the
48,268,2,52,magistrates,magistrates
48,268,2,53,appointed,appointed
48,268,2,54,to,to
48,268,2,55,watch,watch
48,268,2,56,over,over
48,268,2,57,the,the
48,268,2,58,execution,execution
48,268,2,59,of,of
48,268,2,60,the,the
48,268,2,61,rest,rest
48,268,3,0,,
48,268,3,1,This,this
48,268,3,2,power,power
48,268,3,3,extends,extends
48,268,3,4,to,to
48,268,3,5,everything,everything
48,268,3,6,which,which
48,268,3,7,may,may
48,268,3,8,maintain,maintain
48,268,3,9,the,the
48,268,3,10,constitution,constitution
48,268,3,11,without,without
48,268,3,12,going,going
48,268,3,13,so,so
48,268,3,14,far,far
48,268,3,15,as,as
48,268,3,16,to,to
48,268,3,17,alter,alter
48,268,3,18,it,it
48,268,4,0,,
48,268,4,1,It,it
48,268,4,2,is,is
48,268,4,3,accompanied,accompanied
48,268,4,4,by,by
48,268,4,5,honours,honours
48,268,4,6,in,in
48,268,4,7,order,order
48,268,4,8,to,to
48,268,4,9,bring,bring
48,268,4,10,the,the
48,268,4,11,laws,laws
48,268,4,12,and,and
48,268,4,13,their,their
48,268,4,14,administrators,administrators
48,268,4,15,into,into
48,268,4,16,respect,respect
48,268,5,0,,
48,268,5,1,The,the
48,268,5,2,ministers,ministers
48,268,5,3,are,are
48,268,5,4,also,also
48,268,5,5,distinguished,distinguished
48,268,5,6,by,by
48,268,5,7,personal,personal
48,268,5,8,prerogatives,prerogatives
48,268,5,9,in,in
48,268,5,10,order,order
48,268,5,11,to,to
48,268,5,12,recompense,recompense
48,268,5,13,them,them
48,268,5,14,for,for
48,268,5,15,the,the
48,268,5,16,cares,cares
48,268,5,17,and,and
48,268,5,18,labour,labour
48,268,5,19,which,which
48,268,5,20,good,good
48,268,5,21,administration,administration
48,268,5,22,involves,involves
48,268,6,0,,
48,268,6,1,The,the
48,268,6,2,magistrate,magistrate
48,268,6,3,on,on
48,268,6,4,his,his
48,268,6,5,side,side
48,268,6,6,binds,binds
48,268,6,7,himself,himself
48,268,6,8,to,to
48,268,6,9,use,use
48,268,6,10,the,the
48,268,6,11,power,power
48,268,6,12,he,he
48,268,6,13,is,is
48,268,6,14,entrusted,entrusted
48,268,6,15,with,with
48,268,6,16,only,only
48,268,6,17,in,in
48,268,6,18,conformity,conformity
48,268,6,19,with,with
48,268,6,20,the,the
48,268,6,21,intention,intention
48,268,6,22,of,of
48,268,6,23,his,his
48,268,6,24,constituents,constituents
48,268,6,25,to,to
48,268,6,26,maintain,maintain
48,268,6,27,them,them
48,268,6,28,all,all
48,268,6,29,in,in
48,268,6,30,the,the
48,268,6,31,peaceable,peaceable
48,268,6,32,possession,possession
48,268,6,33,of,of
48,268,6,34,what,what
48,268,6,35,belongs,belongs
48,268,6,36,to,to
48,268,6,37,them,them
48,268,6,38,and,and
48,268,6,39,to,to
48,268,6,40,prefer,prefer
48,268,6,41,on,on
48,268,6,42,every,every
48,268,6,43,occasion,occasion
48,268,6,44,the,the
48,268,6,45,public,public
48,268,6,46,interest,interest
48,268,6,47,to,to
48,268,6,48,his,his
48,268,6,49,own,own
48,268,7,0,,
48,269,0,0,Before,before
48,269,0,1,experience,experience
48,269,0,2,had,had
48,269,0,3,shown,shown
48,269,0,4,or,or
48,269,0,5,knowledge,knowledge
48,269,0,6,of,of
48,269,0,7,the,the
48,269,0,8,human,human
48,269,0,9,heart,heart
48,269,0,10,enabled,enabled
48,269,0,11,men,men
48,269,0,12,to,to
48,269,0,13,foresee,foresee
48,269,0,14,the,the
48,269,0,15,unavoidable,unavoidable
48,269,0,16,abuses,abuses
48,269,0,17,of,of
48,269,0,18,such,such
48,269,0,19,a,a
48,269,0,20,constitution,constitution
48,269,0,21,it,it
48,269,0,22,must,must
48,269,0,23,have,have
48,269,0,24,appeared,appeared
48,269,0,25,so,so
48,269,0,26,much,much
48,269,0,27,the,the
48,269,0,28,more,more
48,269,0,29,excellent,excellent
48,269,0,30,as,as
48,269,0,31,those,those
48,269,0,32,who,who
48,269,0,33,were,were
48,269,0,34,charged,charged
48,269,0,35,with,with
48,269,0,36,the,the
48,269,0,37,care,care
48,269,0,38,of,of
48,269,0,39,its,its
48,269,0,40,preservation,preservation
48,269,0,41,had,had
48,269,0,42,themselves,themselves
48,269,0,43,most,most
48,269,0,44,interest,interest
48,269,0,45,in,in
48,269,0,46,it,it
48,269,1,0,,
48,269,1,1,for,for
48,269,1,2,magistracy,magistracy
48,269,1,3,and,and
48,269,1,4,the,the
48,269,1,5,rights,rights
48,269,1,6,attaching,attaching
48,269,1,7,to,to
48,269,1,8,it,it
48,269,1,9,being,being
48,269,1,10,based,based
48,269,1,11,solely,solely
48,269,1,12,on,on
48,269,1,13,the,the
48,269,1,14,fundamental,fundamental
48,269,1,15,laws,laws
48,269,1,16,the,the
48,269,1,17,magistrates,magistrates
48,269,1,18,would,would
48,269,1,19,cease,cease
48,269,1,20,to,to
48,269,1,21,be,be
48,269,1,22,legitimate,legitimate
48,269,1,23,as,as
48,269,1,24,soon,soon
48,269,1,25,as,as
48,269,1,26,these,these
48,269,1,27,ceased,ceased
48,269,1,28,to,to
48,269,1,29,exist,exist
48,269,2,0,,
48,269,2,1,the,the
48,269,2,2,people,people
48,269,2,3,would,would
48,269,2,4,no,no
48,269,2,5,longer,longer
48,269,2,6,owe,owe
48,269,2,7,them,them
48,269,2,8,obedience,obedience
48,269,3,0,,
48,269,3,1,and,and
48,269,3,2,as,as
48,269,3,3,not,not
48,269,3,4,the,the
48,269,3,5,magistrates,magistrates
48,269,3,6,but,but
48,269,3,7,the,the
48,269,3,8,laws,laws
48,269,3,9,are,are
48,269,3,10,essential,essential
48,269,3,11,to,to
48,269,3,12,the,the
48,269,3,13,being,being
48,269,3,14,of,of
48,269,3,15,a,a
48,269,3,16,State,state
48,269,3,17,the,the
48,269,3,18,members,members
48,269,3,19,of,of
48,269,3,20,it,it
48,269,3,21,would,would
48,269,3,22,regain,regain
48,269,3,23,the,the
48,269,3,24,right,right
48,269,3,25,to,to
48,269,3,26,their,their
48,269,3,27,natural,natural
48,269,3,28,liberty,liberty
48,269,4,0,,
48,270,0,0,If,if
48,270,0,1,we,we
48,270,0,2,reflect,reflect
48,270,0,3,with,with
48,270,0,4,ever,ever
48,270,0,5,so,so
48,270,0,6,little,little
48,270,0,7,attention,attention
48,270,0,8,on,on
48,270,0,9,this,this
48,270,0,10,subject,subject
48,270,0,11,we,we
48,270,0,12,shall,shall
48,270,0,13,find,find
48,270,0,14,new,new
48,270,0,15,arguments,arguments
48,270,0,16,to,to
48,270,0,17,confirm,confirm
48,270,0,18,this,this
48,270,0,19,truth,truth
48,270,0,20,and,and
48,270,0,21,be,be
48,270,0,22,convinced,convinced
48,270,0,23,from,from
48,270,0,24,the,the
48,270,0,25,very,very
48,270,0,26,nature,nature
48,270,0,27,of,of
48,270,0,28,the,the
48,270,0,29,contract,contract
48,270,0,30,that,that
48,270,0,31,it,it
48,270,0,32,cannot,cannot
48,270,0,33,be,be
48,270,0,34,irrevocable,irrevocable
48,270,1,0,,
48,270,1,1,for,for
48,270,1,2,if,if
48,270,1,3,there,there
48,270,1,4,were,were
48,270,1,5,no,no
48,270,1,6,superior,superior
48,270,1,7,power,power
48,270,1,8,capable,capable
48,270,1,9,of,of
48,270,1,10,ensuring,ensuring
48,270,1,11,the,the
48,270,1,12,fidelity,fidelity
48,270,1,13,of,of
48,270,1,14,the,the
48,270,1,15,contracting,contracting
48,270,1,16,parties,parties
48,270,1,17,or,or
48,270,1,18,compelling,compelling
48,270,1,19,them,them
48,270,1,20,to,to
48,270,1,21,perform,perform
48,270,1,22,their,their
48,270,1,23,reciprocal,reciprocal
48,270,1,24,engagements,engagements
48,270,1,25,the,the
48,270,1,26,parties,parties
48,270,1,27,would,would
48,270,1,28,be,be
48,270,1,29,sole,sole
48,270,1,30,judges,judges
48,270,1,31,in,in
48,270,1,32,their,their
48,270,1,33,own,own
48,270,1,34,cause,cause
48,270,1,35,and,and
48,270,1,36,each,each
48,270,1,37,would,would
48,270,1,38,always,always
48,270,1,39,have,have
48,270,1,40,a,a
48,270,1,41,right,right
48,270,1,42,to,to
48,270,1,43,renounce,renounce
48,270,1,44,the,the
48,270,1,45,contract,contract
48,270,1,46,as,as
48,270,1,47,soon,soon
48,270,1,48,as,as
48,270,1,49,he,he
48,270,1,50,found,found
48,270,1,51,that,that
48,270,1,52,the,the
48,270,1,53,other,other
48,270,1,54,had,had
48,270,1,55,violated,violated
48,270,1,56,its,its
48,270,1,57,terms,terms
48,270,1,58,or,or
48,270,1,59,that,that
48,270,1,60,they,they
48,270,1,61,no,no
48,270,1,62,longer,longer
48,270,1,63,suited,suited
48,270,1,64,his,his
48,270,1,65,convenience,convenience
48,270,2,0,,
48,270,2,1,It,it
48,270,2,2,is,is
48,270,2,3,upon,upon
48,270,2,4,this,this
48,270,2,5,principle,principle
48,270,2,6,that,that
48,270,2,7,the,the
48,270,2,8,right,right
48,270,2,9,of,of
48,270,2,10,abdication,abdication
48,270,2,11,may,may
48,270,2,12,possibly,possibly
48,270,2,13,be,be
48,270,2,14,founded,founded
48,270,3,0,,
48,270,3,1,Now,now
48,270,3,2,if,if
48,270,3,3,as,as
48,270,3,4,here,here
48,270,3,5,we,we
48,270,3,6,consider,consider
48,270,3,7,only,only
48,270,3,8,what,what
48,270,3,9,is,is
48,270,3,10,human,human
48,270,3,11,in,in
48,270,3,12,this,this
48,270,3,13,institution,institution
48,270,3,14,it,it
48,270,3,15,is,is
48,270,3,16,certain,certain
48,270,3,17,that,that
48,270,3,18,if,if
48,270,3,19,the,the
48,270,3,20,magistrate,magistrate
48,270,3,21,who,who
48,270,3,22,has,has
48,270,3,23,all,all
48,270,3,24,the,the
48,270,3,25,power,power
48,270,3,26,in,in
48,270,3,27,his,his
48,270,3,28,own,own
48,270,3,29,hands,hands
48,270,3,30,and,and
48,270,3,31,appropriates,appropriates
48,270,3,32,to,to
48,270,3,33,himself,himself
48,270,3,34,all,all
48,270,3,35,the,the
48,270,3,36,advantages,advantages
48,270,3,37,of,of
48,270,3,38,the,the
48,270,3,39,contract,contract
48,270,3,40,has,has
48,270,3,41,none,none
48,270,3,42,the,the
48,270,3,43,less,less
48,270,3,44,a,a
48,270,3,45,right,right
48,270,3,46,to,to
48,270,3,47,renounce,renounce
48,270,3,48,his,his
48,270,3,49,authority,authority
48,270,3,50,the,the
48,270,3,51,people,people
48,270,3,52,who,who
48,270,3,53,suffer,suffer
48,270,3,54,for,for
48,270,3,55,all,all
48,270,3,56,the,the
48,270,3,57,faults,faults
48,270,3,58,of,of
48,270,3,59,their,their
48,270,3,60,chief,chief
48,270,3,61,must,must
48,270,3,62,have,have
48,270,3,63,a,a
48,270,3,64,much,much
48,270,3,65,better,better
48,270,3,66,right,right
48,270,3,67,to,to
48,270,3,68,renounce,renounce
48,270,3,69,their,their
48,270,3,70,dependence,dependence
48,270,4,0,,
48,270,4,1,But,but
48,270,4,2,the,the
48,270,4,3,terrible,terrible
48,270,4,4,and,and
48,270,4,5,innumerable,innumerable
48,270,4,6,quarrels,quarrels
48,270,4,7,and,and
48,270,4,8,disorders,disorders
48,270,4,9,that,that
48,270,4,10,would,would
48,270,4,11,necessarily,necessarily
48,270,4,12,arise,arise
48,270,4,13,from,from
48,270,4,14,so,so
48,270,4,15,dangerous,dangerous
48,270,4,16,a,a
48,270,4,17,privilege,privilege
48,270,4,18,show,show
48,270,4,19,more,more
48,270,4,20,than,than
48,270,4,21,anything,anything
48,270,4,22,else,else
48,270,4,23,how,how
48,270,4,24,much,much
48,270,4,25,human,human
48,270,4,26,governments,governments
48,270,4,27,stood,stood
48,270,4,28,in,in
48,270,4,29,need,need
48,270,4,30,of,of
48,270,4,31,a,a
48,270,4,32,more,more
48,270,4,33,solid,solid
48,270,4,34,basis,basis
48,270,4,35,than,than
48,270,4,36,mere,mere
48,270,4,37,reason,reason
48,270,4,38,and,and
48,270,4,39,how,how
48,270,4,40,expedient,expedient
48,270,4,41,it,it
48,270,4,42,was,was
48,270,4,43,for,for
48,270,4,44,the,the
48,270,4,45,public,public
48,270,4,46,tranquillity,tranquillity
48,270,4,47,that,that
48,270,4,48,the,the
48,270,4,49,divine,divine
48,270,4,50,will,will
48,270,4,51,should,should
48,270,4,52,interpose,interpose
48,270,4,53,to,to
48,270,4,54,invest,invest
48,270,4,55,the,the
48,270,4,56,sovereign,sovereign
48,270,4,57,authority,authority
48,270,4,58,with,with
48,270,4,59,a,a
48,270,4,60,sacred,sacred
48,270,4,61,and,and
48,270,4,62,inviolable,inviolable
48,270,4,63,character,character
48,270,4,64,which,which
48,270,4,65,might,might
48,270,4,66,deprive,deprive
48,270,4,67,subjects,subjects
48,270,4,68,of,of
48,270,4,69,the,the
48,270,4,70,fatal,fatal
48,270,4,71,right,right
48,270,4,72,of,of
48,270,4,73,disposing,disposing
48,270,4,74,of,of
48,270,4,75,it,it
48,270,5,0,,
48,270,5,1,If,if
48,270,5,2,the,the
48,270,5,3,world,world
48,270,5,4,had,had
48,270,5,5,received,received
48,270,5,6,no,no
48,270,5,7,other,other
48,270,5,8,advantages,advantages
48,270,5,9,from,from
48,270,5,10,religion,religion
48,270,5,11,this,this
48,270,5,12,would,would
48,270,5,13,be,be
48,270,5,14,enough,enough
48,270,5,15,to,to
48,270,5,16,impose,impose
48,270,5,17,on,on
48,270,5,18,men,men
48,270,5,19,the,the
48,270,5,20,duty,duty
48,270,5,21,of,of
48,270,5,22,adopting,adopting
48,270,5,23,and,and
48,270,5,24,cultivating,cultivating
48,270,5,25,it,it
48,270,5,26,abuses,abuses
48,270,5,27,and,and
48,270,5,28,all,all
48,270,5,29,since,since
48,270,5,30,it,it
48,270,5,31,has,has
48,270,5,32,been,been
48,270,5,33,the,the
48,270,5,34,means,means
48,270,5,35,of,of
48,270,5,36,saving,saving
48,270,5,37,more,more
48,270,5,38,blood,blood
48,270,5,39,than,than
48,270,5,40,fanaticism,fanaticism
48,270,5,41,has,has
48,270,5,42,ever,ever
48,270,5,43,spilt,spilt
48,270,6,0,,
48,270,6,1,But,but
48,270,6,2,let,let
48,270,6,3,us,us
48,270,6,4,follow,follow
48,270,6,5,the,the
48,270,6,6,thread,thread
48,270,6,7,of,of
48,270,6,8,our,our
48,270,6,9,hypothesis,hypothesis
48,270,7,0,,
48,271,0,0,The,the
48,271,0,1,different,different
48,271,0,2,forms,forms
48,271,0,3,of,of
48,271,0,4,government,government
48,271,0,5,owe,owe
48,271,0,6,their,their
48,271,0,7,origin,origin
48,271,0,8,to,to
48,271,0,9,the,the
48,271,0,10,differing,differing
48,271,0,11,degrees,degrees
48,271,0,12,of,of
48,271,0,13,inequality,inequality
48,271,0,14,which,which
48,271,0,15,existed,existed
48,271,0,16,between,between
48,271,0,17,individuals,individuals
48,271,0,18,at,at
48,271,0,19,the,the
48,271,0,20,time,time
48,271,0,21,of,of
48,271,0,22,their,their
48,271,0,23,institution,institution
48,271,1,0,,
48,271,1,1,If,if
48,271,1,2,there,there
48,271,1,3,happened,happened
48,271,1,4,to,to
48,271,1,5,be,be
48,271,1,6,any,any
48,271,1,7,one,one
48,271,1,8,man,man
48,271,1,9,among,among
48,271,1,10,them,them
48,271,1,11,pre,pre
48,271,1,12,eminent,eminent
48,271,1,13,in,in
48,271,1,14,power,power
48,271,1,15,virtue,virtue
48,271,1,16,riches,riches
48,271,1,17,or,or
48,271,1,18,personal,personal
48,271,1,19,influence,influence
48,271,1,20,he,he
48,271,1,21,became,became
48,271,1,22,sole,sole
48,271,1,23,magistrate,magistrate
48,271,1,24,and,and
48,271,1,25,the,the
48,271,1,26,State,state
48,271,1,27,assumed,assumed
48,271,1,28,the,the
48,271,1,29,form,form
48,271,1,30,of,of
48,271,1,31,monarchy,monarchy
48,271,2,0,,
48,271,2,1,If,if
48,271,2,2,several,several
48,271,2,3,nearly,nearly
48,271,2,4,equal,equal
48,271,2,5,in,in
48,271,2,6,point,point
48,271,2,7,of,of
48,271,2,8,eminence,eminence
48,271,2,9,stood,stood
48,271,2,10,above,above
48,271,2,11,the,the
48,271,2,12,rest,rest
48,271,2,13,they,they
48,271,2,14,were,were
48,271,2,15,elected,elected
48,271,2,16,jointly,jointly
48,271,2,17,and,and
48,271,2,18,formed,formed
48,271,2,19,an,an
48,271,2,20,aristocracy,aristocracy
48,271,3,0,,
48,271,3,1,Again,again
48,271,3,2,among,among
48,271,3,3,a,a
48,271,3,4,people,people
48,271,3,5,who,who
48,271,3,6,had,had
48,271,3,7,deviated,deviated
48,271,3,8,less,less
48,271,3,9,from,from
48,271,3,10,a,a
48,271,3,11,state,state
48,271,3,12,of,of
48,271,3,13,nature,nature
48,271,3,14,and,and
48,271,3,15,between,between
48,271,3,16,whose,whose
48,271,3,17,fortune,fortune
48,271,3,18,or,or
48,271,3,19,talents,talents
48,271,3,20,there,there
48,271,3,21,was,was
48,271,3,22,less,less
48,271,3,23,disproportion,disproportion
48,271,3,24,the,the
48,271,3,25,supreme,supreme
48,271,3,26,administration,administration
48,271,3,27,was,was
48,271,3,28,retained,retained
48,271,3,29,in,in
48,271,3,30,common,common
48,271,3,31,and,and
48,271,3,32,a,a
48,271,3,33,democracy,democracy
48,271,3,34,was,was
48,271,3,35,formed,formed
48,271,4,0,,
48,271,4,1,It,it
48,271,4,2,was,was
48,271,4,3,discovered,discovered
48,271,4,4,in,in
48,271,4,5,process,process
48,271,4,6,of,of
48,271,4,7,time,time
48,271,4,8,which,which
48,271,4,9,of,of
48,271,4,10,these,these
48,271,4,11,forms,forms
48,271,4,12,suited,suited
48,271,4,13,men,men
48,271,4,14,the,the
48,271,4,15,best,best
48,271,5,0,,
48,271,5,1,Some,some
48,271,5,2,peoples,peoples
48,271,5,3,remained,remained
48,271,5,4,altogether,altogether
48,271,5,5,subject,subject
48,271,5,6,to,to
48,271,5,7,the,the
48,271,5,8,laws,laws
48,271,6,0,,
48,271,6,1,others,others
48,271,6,2,soon,soon
48,271,6,3,came,came
48,271,6,4,to,to
48,271,6,5,obey,obey
48,271,6,6,their,their
48,271,6,7,magistrates,magistrates
48,271,7,0,,
48,271,7,1,The,the
48,271,7,2,citizens,citizens
48,271,7,3,laboured,laboured
48,271,7,4,to,to
48,271,7,5,preserve,preserve
48,271,7,6,their,their
48,271,7,7,liberty,liberty
48,271,8,0,,
48,271,8,1,the,the
48,271,8,2,subjects,subjects
48,271,8,3,irritated,irritated
48,271,8,4,at,at
48,271,8,5,seeing,seeing
48,271,8,6,others,others
48,271,8,7,enjoying,enjoying
48,271,8,8,a,a
48,271,8,9,blessing,blessing
48,271,8,10,they,they
48,271,8,11,had,had
48,271,8,12,lost,lost
48,271,8,13,thought,thought
48,271,8,14,only,only
48,271,8,15,of,of
48,271,8,16,making,making
48,271,8,17,slaves,slaves
48,271,8,18,of,of
48,271,8,19,their,their
48,271,8,20,neighbours,neighbours
48,271,9,0,,
48,271,9,1,In,in
48,271,9,2,a,a
48,271,9,3,word,word
48,271,9,4,on,on
48,271,9,5,the,the
48,271,9,6,one,one
48,271,9,7,side,side
48,271,9,8,arose,arose
48,271,9,9,riches,riches
48,271,9,10,and,and
48,271,9,11,conquests,conquests
48,271,9,12,and,and
48,271,9,13,on,on
48,271,9,14,the,the
48,271,9,15,other,other
48,271,9,16,happiness,happiness
48,271,9,17,and,and
48,271,9,18,I,i
48,271,9,19,virtue,virtue
48,271,10,0,,
48,272,0,0,In,in
48,272,0,1,these,these
48,272,0,2,different,different
48,272,0,3,governments,governments
48,272,0,4,all,all
48,272,0,5,the,the
48,272,0,6,offices,offices
48,272,0,7,were,were
48,272,0,8,at,at
48,272,0,9,first,first
48,272,0,10,elective,elective
48,272,1,0,,
48,272,1,1,and,and
48,272,1,2,when,when
48,272,1,3,the,the
48,272,1,4,influence,influence
48,272,1,5,of,of
48,272,1,6,wealth,wealth
48,272,1,7,was,was
48,272,1,8,out,out
48,272,1,9,of,of
48,272,1,10,the,the
48,272,1,11,question,question
48,272,1,12,the,the
48,272,1,13,preference,preference
48,272,1,14,was,was
48,272,1,15,given,given
48,272,1,16,to,to
48,272,1,17,merit,merit
48,272,1,18,which,which
48,272,1,19,gives,gives
48,272,1,20,a,a
48,272,1,21,natural,natural
48,272,1,22,ascendancy,ascendancy
48,272,1,23,and,and
48,272,1,24,to,to
48,272,1,25,age,age
48,272,1,26,which,which
48,272,1,27,is,is
48,272,1,28,experienced,experienced
48,272,1,29,in,in
48,272,1,30,business,business
48,272,1,31,and,and
48,272,1,32,deliberate,deliberate
48,272,1,33,in,in
48,272,1,34,council,council
48,272,2,0,,
48,272,2,1,The,the
48,272,2,2,Elders,elders
48,272,2,3,of,of
48,272,2,4,the,the
48,272,2,5,Hebrews,hebrews
48,272,2,6,the,the
48,272,2,7,Gerontes,gerontes
48,272,2,8,at,at
48,272,2,9,Sparta,sparta
48,272,2,10,the,the
48,272,2,11,Senate,senate
48,272,2,12,at,at
48,272,2,13,Rome,rome
48,272,2,14,and,and
48,272,2,15,the,the
48,272,2,16,very,very
48,272,2,17,etymology,etymology
48,272,2,18,of,of
48,272,2,19,our,our
48,272,2,20,word,word
48,272,2,21,Seigneur,seigneur
48,272,2,22,show,show
48,272,2,23,how,how
48,272,2,24,old,old
48,272,2,25,age,age
48,272,2,26,was,was
48,272,2,27,once,once
48,272,2,28,held,held
48,272,2,29,in,in
48,272,2,30,veneration,veneration
48,272,3,0,,
48,272,3,1,But,but
48,272,3,2,the,the
48,272,3,3,more,more
48,272,3,4,often,often
48,272,3,5,the,the
48,272,3,6,choice,choice
48,272,3,7,fell,fell
48,272,3,8,upon,upon
48,272,3,9,old,old
48,272,3,10,men,men
48,272,3,11,the,the
48,272,3,12,more,more
48,272,3,13,often,often
48,272,3,14,elections,elections
48,272,3,15,had,had
48,272,3,16,to,to
48,272,3,17,be,be
48,272,3,18,repeated,repeated
48,272,3,19,and,and
48,272,3,20,the,the
48,272,3,21,more,more
48,272,3,22,they,they
48,272,3,23,became,became
48,272,3,24,a,a
48,272,3,25,nuisance,nuisance
48,272,4,0,,
48,272,4,1,intrigues,intrigues
48,272,4,2,set,set
48,272,4,3,in,in
48,272,4,4,factions,factions
48,272,4,5,were,were
48,272,4,6,formed,formed
48,272,4,7,party,party
48,272,4,8,feeling,feeling
48,272,4,9,grew,grew
48,272,4,10,bitter,bitter
48,272,4,11,civil,civil
48,272,4,12,wars,wars
48,272,4,13,broke,broke
48,272,4,14,out,out
48,272,5,0,,
48,272,5,1,the,the
48,272,5,2,lives,lives
48,272,5,3,of,of
48,272,5,4,individuals,individuals
48,272,5,5,were,were
48,272,5,6,sacrificed,sacrificed
48,272,5,7,to,to
48,272,5,8,the,the
48,272,5,9,pretended,pretended
48,272,5,10,happiness,happiness
48,272,5,11,of,of
48,272,5,12,the,the
48,272,5,13,State,state
48,272,6,0,,
48,272,6,1,and,and
48,272,6,2,at,at
48,272,6,3,length,length
48,272,6,4,men,men
48,272,6,5,were,were
48,272,6,6,on,on
48,272,6,7,the,the
48,272,6,8,point,point
48,272,6,9,of,of
48,272,6,10,relapsing,relapsing
48,272,6,11,into,into
48,272,6,12,their,their
48,272,6,13,primitive,primitive
48,272,6,14,anarchy,anarchy
48,272,7,0,,
48,272,7,1,Ambitious,ambitious
